,clean,perturbed,legibility_score,predicted,batch
2,unique,uNIquE,-1.1819532,unique,37
3,nepal,Nepplea,,napoleon,37
4,meetings,meetingz,,meetings,37
5,whilst,wiltes,,wild,37
6,friendly,frahndly,,frankly,37
7,carter,ckarter,,charter,37
8,heel,he'lly,,helly,37
9,continually,continually,4.606689,continually,37
10,tablet,tablat,,tablet,37
11,risk,risc,,risk,37
12,registry,resiisstry,,resistance,37
13,acts,act'sl,,act's,37
14,distinction,distinctioned',,distinguished,37
15,cities,cightee'st,,brightest,37
16,unnecessary,unneccesary,4.213494,unnecessary,37
17,ending,hending,,hindering,37
18,wordpress,wordpresse,,wordpress,37
19,savage,Savage,3.8075912,savage,37
0,achievement,achivment,4.9799037,achievement,38
1,count,CouNt,0.2892579,count,38
2,fabulous,fabulous',,fabulous,38
3,federal,federol,,federal,38
4,solar,solair,,solar,38
5,enrolled,enrolled,4.8936486,enroll,38
6,wholesale,wholesalet,,wholesale,38
7,carter,Cartier,-0.18214074,cartier,38
8,event,eavent,,event,38
9,discrimination,discrymination,,discrimination,38
10,bubbles,bubles,4.6865544,bubbles,38
11,expressions,expressions,4.7097025,expressions,38
12,zoloft,zoloft,3.8012774,zoloft,38
13,fioricet,fioricet,4.9385986,fioricet,38
14,arizona,Arzona,0.3866874,Arizona,38
15,illustrated,Illustrated,3.781635,illustrated,38
16,balance,ballancea,,balance,38
17,lynn,Lynn,1.5556009,Lynn,38
18,allows,allowsh,,allows,38
19,forms,formst,,forms,38
0,niche,nish,,fish,39
1,surgeons,Surgeons,4.3435445,doctors,39
2,restrict,restrictionREDIRECT,0.9749183,redirect,39
3,wool,wooll,,cool,39
4,partial,PARTIAL,-3.0843844,partial,39
5,occupation,occupaytian,,occupant,39
6,delegation,Delegation,2.7970502,delegation,39
7,guidance,guidance,4.9578595,guidance,39
8,preparation,preppawratien,,preparation,39
9,interval,intervale,,interval,39
10,connectivity,cennectividey,,connectivity,39
11,informational,ianforemacional,,informational,39
12,displayed,displad,,display,39
13,typical,tYpIcAl,-0.58538586,typical,39
14,configuration,Configuration,3.540148,configuration,39
15,bibliography,beiblleography,,biography,39
16,agent,agentt,,agent,39
17,associate,associate'se,,associate,39
18,violent,violenntte,,violent,39
19,standards,stNadArDs,-0.58237535,standards,39
0,tobacco,tobacco,4.187814,tobacco,40
1,sacramento,sacramento,4.1197553,Sacramento,40
2,superb,Superb,4.510347,Superb,40
3,selecting,sulecteing,,selecting,40
4,organisation,organisation',,organization,40
5,sticker,STICKER,0.02575697,sticker,40
6,protocols,Protocls,0.67826056,protocols,40
7,hunt,Hunt,1.514566,hunt,40
8,located,loquateds,,located,40
9,valentine,vALENTIne,-1.0345771,Valentine,40
10,sunny,sunnoy,,sunny,40
11,achieve,Ashivet,,asphalt,40
12,disciplines,disipplines,,disciplines,40
13,thru,throo,,through,40
14,tribes,tribes,4.7533493,tribes,40
15,plan,plagn,,plane,40
16,jewellery,jewellery,,jewelry,40
17,indexes,indxes,4.6920857,indexes,40
18,streams,setreams,,streams,40
19,tabs,TABS,-2.6638563,tabs,40
0,tours,tourz,,tours,41
1,electronics,electronicsed'sp,,electronics,41
2,miami,meiami,,Miami,41
3,encouraging,Encouraging,2.6912744,encourage,41
4,bunny,bunnhye,,bunny,41
5,nearby,NEARBY,-2.184468,nearby,41
6,chronicle,chroniclet',,chronicle,41
7,ultra,Iltran,,Italian,41
8,clay,clai,2.2380893,clay,41
9,distant,dicetunt,,dice,41
10,cart,cort,,court,41
11,washing,woshing,,washing,41
12,joshua,joshua,,Joshua,41
13,likely,likeyly,,likely,41
14,football,footbjall,,football,41
15,scanning,Scanning,4.7022133,scan,41
16,adams,adamos,,Adam,41
17,hosted,hostede,,hosted,41
18,mailed,meled,,melt,41
19,lamb,lamb,4.9108205,lamb,41
0,would,woovedd,,wooded,42
1,somehow,sOmEhOw,2.519337,somehow,42
2,disputes,disputes,5.0113983,disputes,42
3,mother,mothered'sl,,mother's milk,42
4,effect,effect',,effect,42
5,lies,Glie's,,lies,42
6,mail,mal,,mail,42
7,guitar,wigtar,,tiger,42
8,legislation,LEGISLATION,-2.0956037,legislation,42
9,corporations,corpeoraitionz,,corporation,42
10,pure,pur,,pour,42
11,painting,paintingh,,painting,42
12,joshua,joshua,,Joshua,42
13,latinas,lation'ss,,lessons,42
14,losses,LOSES,-1.1685083,losses,42
15,livecam,livecam,,live cam,42
16,proven,PROVEN,-1.8304003,proven,42
17,promptly,preamptly,,preemptively,42
18,debate,debbate,,debate,42
19,guards,guareds,,guards,42
0,mysterious,misteriouse,,mysterious,43
1,established,establiished,4.3259873,established,43
2,grew,graw,,raw,43
3,lifestyle,lifestylek,,lifestyle,43
4,hayes,hayez,,haze,43
5,analyses,Analyses,1.7920533,analyses,43
6,acting,actnig,,acting,43
7,anyway,ennewey'suled,,innovative,43
8,experiencing,experioncen,,experience,43
9,continually,continuallya,,continually,43
10,turns,Turns,2.320697,turns,43
11,diagnostic,dyugnnostic,,dynamistic,43
12,steps,Steps,2.9973536,steps,43
13,bike,bikie,4.3457127,bike,43
14,nine,ninee,,nine,43
15,perfume,phirfume,,perfume,43
16,allocated,ahllocatted,,allocated,43
17,authorization,Authorization,2.256787,authorization,43
18,scared,SCaRed,2.2540648,scared,43
19,telephony,teleffoany,,telephony,43
0,invest,ingvest,,invest,44
1,find,finged,,fed,44
2,gnome,gneome,,home,44
3,dirt,durt,,dirt,44
4,diagnostic,diagnostic,4.861997,diagnostic,44
5,garmin,garmin,,gem,44
6,assistance,Assistance,2.826955,assistance,44
7,hidden,hidden,,hide,44
8,river,river',,river,44
9,projectors,prosiectorrz,,projector,44
10,settle,settle,4.445578,settle,44
11,hunt,hunvedt,,hunt,44
12,confused,conffiused,,confused,44
13,distinction,distinctionedh,,distinguished,44
14,spider,spidar,,spider,44
15,night,nighht,4.4502134,night,44
16,science,sisene,,scene,44
17,graham,grahamm,,grammar,44
18,municipality,mmunicapeaglity,,magnificent,44
19,invite,Envite,,invite,44
0,pichunter,Pichunter,2.249574,pilot,45
1,harmful,harmful,4.8006444,harmless,45
2,analyses,analises,,analyses,45
3,claire,clair,,clear,45
4,transferred,Transferred,4.4595785,transfer,45
5,gardens,goredens,,gardens,45
6,knight,kneight,,knight,45
7,liability,lliabhility,,liability,45
8,delivery,deliweree,,deliver,45
9,measurements,measurementse,,measurements,45
10,wallet,WALLET,-2.6086743,wallet,45
11,corresponding,corressponding,4.5973873,corresponding,45
12,quick,quik,,quick,45
13,existence,exsistence,4.946802,existence,45
14,mailed,maild,,mail,45
15,porter,portter's',,porter's,45
16,sterling,sterlinged,,sterling,45
17,cleveland,cleveland,5.0019627,Cleveland,45
18,modules,modules,4.739154,modules,45
19,superior,Superior,4.879826,superior,45
0,senior,senyor,1.339338,senior,46
1,felt,failt,,fault,46
2,aged,ageed,4.810468,aged,46
3,listing,listng,4.870836,listening,46
4,warrior,warior,,warrior,46
5,manufacturers,maunyuphagcturers,,many upholsterers,46
6,privacy,privecea,,privacy,46
7,council,councal,,council,46
8,unique,unique,,unique,46
9,accordance,accordanceus,,accordance,46
10,relative,relativet,,relative,46
11,electronics,eleactronecc,,electronic,46
12,mixture,mickstere's,,Mickey's,46
13,medical,meedicul,,medical,46
14,guards,guords,,guitar,46
15,finals,finals,4.9189878,final,46
16,pure,pUrE,0.3768399,pure,46
17,ones,ownes',,own,46
18,cells,cellz,,cells,46
19,leads,LEDs,-2.1798825,light-emitting diodes,46
0,temporary,temparery,,temperature,47
1,formula,formulau,,formula,47
2,ruby,ruiby,,ruby,47
3,year,year,,hear,47
4,overseas,overssays,,overseas,47
5,quantity,quantita,,quantity,47
6,referred,reifreader',,reader,47
7,blow,blowe,,blow,47
8,trailers,Trailers,3.1760895,trailers,47
9,annotation,anetation,,animation,47
10,calgary,calguury,,calorie,47
11,trained,traineded'sb,,trained,47
12,animated,inamtodete,,inmate,47
13,studying,stewding',,stewing,47
14,citations,sitationse,,situation,47
15,penalties,pennale's,,penal,47
16,fatal,faytal,,fatal,47
17,graphical,Graphical,2.341749,graphic,47
18,investigated,investigatede,,investigated,47
19,township,ttownship,,township,47
0,ferry,fery,4.847252,very,48
1,commands,comahnds,,commands,48
2,economy,ecangomy,,economy,48
3,sing,seng,,sing,48
4,seal,sel,,sell,48
5,neon,nean,,mean,48
6,economy,EcOnoMy,-0.5449649,economy,48
7,increasingly,incresingly,4.7628794,increasingly,48
8,driven,drivenw,,driven,48
9,barbados,bbarrbados,,Barbados,48
10,watched,watched',,watched,48
11,climbing,climbing',,climbing,48
12,pressed,pressedl,,pressed,48
13,certainty,Certainty,4.4025702,certainty,48
14,appraisal,apprraisol,,appraisal,48
15,dispatched,dicpagtched,,deciphered,48
16,xerox,xerox,,Xerox,48
17,temperatures,Temperatures,3.6830108,temperatures,48
18,estimate,estimate,4.9629316,estimate,48
19,consistently,coniistentallyb,,consistently,48
0,celtic,seltick',,select,49
1,evaluations,Evaluations,4.143463,evaluation,49
2,stop,sttop,,stop,49
3,patricia,Patricia,1.2381859,patricia,49
4,possibilities,posibilities,1.6860996,possibilities,49
5,freeware,frheeware,,freeware,49
6,implementation,imeplomenteaition,,implementation,49
7,pistons,pistons,4.5240636,pistons,49
8,circumstances,CIRCUMSTANCES,-1.4518548,circumstances,49
9,traffic,trafic,,traffic,49
10,packed,packd,4.3648367,packed,49
11,frequencies,frequinesies,,frequencies,49
12,unto,untough',,tough,49
13,sort,SORT,-0.27017865,sort,49
14,snap,SNPP,-2.1337042,snip,49
15,indian,indian,4.9129367,indian,49
16,conditioning,conditioningl,,conditioning,49
17,election,eglaction,,reaction,49
18,birds,birrds,,birds,49
19,chassis,shassis,,shasis,49
0,perfume,perfumew,,perfume,50
1,chick,cHiCk,0.83938825,check,50
2,examples,examply'ss,,example,50
3,roger,rager,,rage,50
4,deer,deir,,dear,50
5,cleveland,cleveland,5.0019627,Cleveland,50
6,multi,multy,,many,50
7,navigator,nuvagator,,navigator,50
8,upon,upon,4.186295,upon,50
9,disabilities,DISABILITIES,-1.4261948,disabilities,50
10,carter,cartwers,,cartwright,50
11,financing,finanching,,financing,50
12,cafe,cafeq,,cafe,50
13,satellite,SATELLITE,-1.7067146,satellite,50
14,partners,parttneres,,partners,50
15,calculation,calckulhasion,,calculation,50
16,transcripts,transcript's',,transcript,50
17,success,suqcess,,success,50
18,rocks,rahcks,,hacks,50
19,starsmerchant,starsmerchant,,star merchant,50
0,benchmark,benttimark,,timetable,51
1,press,pres,4.264137,press,51
2,memo,memo,4.7646146,memory,51
3,preparation,preparitane,,preparation,51
4,papua,pahpua,,papaya,51
5,meta,meto,,metal,51
6,publications,publycations,,publications,51
7,personal,parsonul,,parsnip,51
8,reload,reloadt,,reload,51
9,qualify,qualify',,qualify,51
10,zinc,zinks,,inks,51
11,checklist,chaecklist,,checklist,51
12,understood,understoued,,understood,51
13,hungarian,hunggerian,,Hungarian,51
14,vegetation,vegétation,,vegetation,51
15,derived,darived,,derived,51
16,variations,variationm'sk,,variation's,51
17,clinic,clinic,4.8428144,clinic,51
18,multi,mulleti,,mullet,51
19,manufacturers,manufacturerp's,,manufacturer's,51
0,collecting,collectingl',,collecting,52
1,divx,dick'st,,dictionary,52
2,german,germane,,germ,52
3,appearance,APPEARANCE,-2.2228134,appearance,52
4,stayed,stayd,4.8386173,stayed,52
5,defence,defences,,defenses,52
6,islands,islends,,islands,52
7,high,HiGH,-2.0782595,high,52
8,transaction,TRANSACTION,-2.1640756,transaction,52
9,partial,parrtial,,partial,52
10,vegetation,Vegetation,3.9237652,vegetable,52
11,wishes,WISHES,-1.467016,wishes,52
12,cream,Fream,,dream,52
13,concern,concarnn,,concern,52
14,then,theen,4.3928475,then,52
15,opening,openning,,opening,52
16,reliance,rrelliance,,reliance,52
17,publication,publicatione,,publication,52
18,fits,fiets,2.2270703,feet,52
19,sophisticated,ssophistocaited,,sophisticated,52
0,benchmark,benchmark',,benchmark,53
1,disabilities,disabilties,4.666725,disabilities,53
2,informational,informationall,4.73168,information,53
3,print,printe,,print,53
4,publication,PUBLICATION,-2.4989905,publication,53
5,converted,converted,5.028964,converted,53
6,bibliography,bibliography,4.5267916,bibliography,53
7,guitar,guittar,,guitar,53
8,buying,buyuing,,buying,53
9,florist,floarist,,florist,53
10,jewellery,juilerylys,,jewelry,53
11,aquarium,Aquarium,0.5368919,aquarium,53
12,increasingly,inkreeasengly,,increasingly,53
13,michigan,mmitiigan,,Michigan,53
14,lies,LiS,-0.19708006,list,53
15,reprints,reprintsp,,reprints,53
16,anyway,ennewey'suledl,,newest,53
17,figured,figured,4.704112,figured,53
18,governmental,governmmanetal,,governmental,53
19,moments,MOMENTS,-2.4437017,moments,53
0,sink,snickh,,stick,54
1,reprints,reprintsm,,prints,54
2,highlights,HIGHLIGHTS,-2.163103,highlights,54
3,instruction,INSTRUCTION,-1.4138817,instruction,54
4,marking,markin,,mark,54
5,preston,preston,4.98052,prison,54
6,steps,stepc,,step,54
7,bangkok,bangkoke,,bangkok,54
8,german,german,4.9180303,germ,54
9,environmental,environmentaled,,environment,54
10,commonwealth,commanweallth,,commonwealth,54
11,celebrate,CELEBRATE,-1.7931184,celebrate,54
12,increasingly,incrrisengly,,increasingly,54
13,loan,lon,,long,54
14,mating,mmating,,mating,54
15,worth,Worth,0.33574307,worth,54
16,antibodies,antibodies,4.696246,antibody,54
17,alarm,alarmo,,alarm,54
18,introducing,introducing,4.758042,introducing,54
19,edges,edgesss,,edges,54
0,boring,boreing,,boring,55
1,magnificent,magnifiquent,,magnificent,55
2,investigator,investigator,4.782875,investigator,55
3,calculation,Calculation,3.559149,calculation,55
4,clone,clowne,,clown,55
5,somehow,somewoh,,somehow,55
6,funds,FuNdS,0.3482535,funds,55
7,antiques,anttiques,,antiques,55
8,reasonably,REASONABLY,-2.2729244,reasonably,55
9,specific,sppesific,,specific,55
10,existence,existance,,existence,55
11,authorized,authoristed',,authorized,55
12,disputes,disputess,,disputes,55
13,namespace,namespace,4.437328,namespace,55
14,moments,mmomentes,,moments,55
15,having,HaViNg,0.26697293,having,55
16,funds,FUNDS,-1.9764585,funds,55
17,impact,iempact,,impact,55
18,housewives,housewives',,housewives,55
19,integrate,iintegrat,,integrate,55
0,interested,iNterEsteD,0.8628224,interested,56
1,cisco,CISCO,0.5921357,cisco,56
2,instruments,instrummenntts,,instruments,56
3,advert,advert,,advertise,56
4,licence,licencer,,license,56
5,katrina,khatrinna,,katherine,56
6,commons,Commons,4.0269103,commons,56
7,insight,insightl,,insight,56
8,frame,frameve',,frame,56
9,apparatus,ApparatuS,2.0660555,apparatus,56
10,vitamin,vitamineds,,vitamins,56
11,nonprofit,nonprophite,,nonprofit,56
12,port,pport,,port,56
13,bride,bridie,4.7665977,bridge,56
14,benchmark,bentchmarek,,benchmark,56
15,sure,sured,,sure,56
16,treating,treatin,,treat,56
17,dependence,dependence,4.8063717,dependence,56
18,find,finned',,finished,56
19,broadcasting,broadcastingt,,broadcasting,56
0,rebates,rrebates,,rebates,57
1,superb,superbb,,super,57
2,standard,standrd,5.001506,standard,57
3,scripting,Scripting,4.7865877,scripting,57
4,broadcasting,broadcastingh,,broadcasting,57
5,best,bhest,,best,57
6,alarm,alarm',,alarm,57
7,mixture,mixture,4.704237,mixture,57
8,earthquake,EARTHQUAKE,-1.685551,earthquake,57
9,wrestling,WRESTLING,-1.8475395,wrestling,57
10,albuquerque,albeckurce,,albuquerque,57
11,webster,Hebstre,,hebrew,57
12,treating,treating,4.928356,treating,57
13,tribes,tribez,,tribes,57
14,manuals,Manuals,1.2863381,manuals,57
15,treatment,treatmbeint,,treatment,57
16,temporary,temporrary,4.5864973,temporary,57
17,scanners,Scanners,4.8134055,scanners,57
18,allows,allowse,,allow,57
19,unless,unloss,,loss,57
0,german,germen,,germ,58
1,albums,album'st,,album,58
2,turbo,Turbo,2.019453,turbo,58
3,spain,spaing,,space,58
4,attacks,attackse,,attacks,58
5,wood,WOOD,-2.7295482,wood,58
6,signature,signatureh,,signature,58
7,secure,securve's,,secure,58
8,unless,unlossm,,loss,58
9,draw,deraw,,draw,58
10,satisfaction,sateasfacshon,,satellite,58
11,essex,essex,4.477875,exit,58
12,click,CLick,0.5958108,click,58
13,tabs,tab's',,tab,58
14,trustee,tructee,,truce,58
15,expression,exprreshon,,expression,58
16,irrigation,irrigaytien,,irrigation,58
17,season,seazon,,season,58
18,sculpture,sculptare,,sculpture,58
19,vera,VERA,-1.2488539,very,58
0,architect,architeecte,,architecture,59
1,magnificent,magnificened,,magnificent,59
2,hotel,Hotell,0.6491978,hotel,59
3,exterior,exteriore,,exterior,59
4,registry,registary',,register,59
5,meta,Vemat,,vehicle,59
6,nobody,nowbody,,nobody,59
7,minority,minority,4.8158574,minor,59
8,concerning,concarneng,,concentration,59
9,burton,Burton,1.7744572,burden,59
10,arizona,arizona,4.8362637,Arizona,59
11,vector,vectur,,vector,59
12,meter,gemter,,gem,59
13,proof,peroof,,proof,59
14,settlement,Settlement,4.849114,settlement,59
15,needle,needl,,needle,59
16,sophisticated,sophistacutedh,,sophisticated,59
17,space,speighce,,space,59
18,shake,SHAKE,-1.7864634,shake,59
19,evans,EVANS,-0.7106199,evans,59
0,hotmail,hotmillea,,mile,60
1,viewpicture,viewpicture,3.735208,view,60
2,instruction,instruction',,instruct,60
3,laugh,llaugh,,laugh,60
4,tools,toolps,,tools,60
5,rehabilitation,rehabilitationf,,rehabilitation,60
6,roughly,rroughly,,roughly,60
7,credit,crEdiT,1.2961302,credit,60
8,withdrawal,wethdreawal,,withdrawal,60
9,situations,sitttiooations,,situations,60
10,pencil,pencil,4.767321,pencil,60
11,rebates,rebatese,,rebase,60
12,atherton,agthertan,,ather,60
13,rough,Rough,1.5345002,rough,60
14,cdna,cDNA,-2.566005,CDNA,60
15,pitch,pitche,,pitch,60
16,creations,creeaations,,creations,60
17,effect,effact,,affect,60
18,broadcasting,broadcasting'ss,,broadcasting,60
19,moth,moth,4.771855,moth,60
0,programmers,Programmers,3.222714,Programmers,61
1,system,sistom,,System,61
2,discourage,discourage,4.614045,Discourage,61
3,chronicle,CHRONICLE,-1.2949659,Chronicle,61
4,wishing,whishing,,Wishing,61
5,portsmouth,porrtcemouth,,Portmouth,61
6,syndication,syndication,4.6318054,Syndication,61
7,river,rivere,,River,61
8,medical,meedecal,,Medical,61
9,fujitsu,ffujightsu,,Flight Suit,61
10,formula,fformulla,,Formula,61
11,linking,linquing',,Linking,61
12,established,establishedf,,Established,61
13,discourage,discoragee,,Disco Rage,61
14,steering,stteering,,Steering,61
15,mother,mothyer,1.8332404,Mother,61
16,physicians,physieshing,,Physical,61
17,stack,stackch,,Stack,61
18,mutually,Mutually,1.3777405,Mutually,61
19,pollution,pollution',,Pollution,61
0,self,SELF,-0.08700874,SELF,62
1,freeze,FREEZE,-0.95086485,FREEZE,62
2,occupation,occcupation,2.3762946,OCCUPATION,62
3,duke,duke',,DUKE,62
4,rubber,rubber,4.913484,RUBBER,62
5,sort,soRT,0.6443212,SORT,62
6,pittsburgh,pittsurght,,PITTSBURGH,62
7,photographer,Photographer,3.2899396,PHOTOGRAPHER,62
8,sophisticated,sophisteickatted,,SOPHISTICATED,62
9,antibodies,antibiids,,ANTIBIOTICS,62
10,count,counted',,COUNTED,62
11,superb,superb,4.911256,SUPERB,62
12,throughout,throughoute,,THROUGHOUT,62
13,meditation,meditation',,MEDITATION,62
14,estimates,esttimetes,,ESTIMATES,62
15,lounge,longe,4.9496903,LONG,62
16,funding,fending,,FENDING,62
17,skiing,swkiing,,SKIING,62
18,preparation,preparation,4.8049035,PREPARATION,62
19,server,servere,,SERVER,62
0,sure,sureu,,secure,63
1,calgary,calguree,,calculate,63
2,bride,beride,,ride,63
3,mystery,mmysetery,,mystery,63
4,karl,Karl,4.5805106,carl,63
5,moderators,moderators,4.8778224,moderator,63
6,approximately,approkimeghtely,,approximately,63
7,highlights,highlits,,highlights,63
8,strong,stroooong,1.4744567,strong,63
9,conviction,convquitione,,conquisition,63
10,attachment,aatchatmen,,atchatmen,63
11,night,nit,,it,63
12,hardware,hardwarel,,hardware,63
13,girlfriend,girlfrrend,,girlfriend,63
14,peripherals,peripheralsh,,peripherals,63
15,cooler,cowler,,colleague,63
16,driven,drivene,,driven,63
17,priority,prority,3.8385682,priority,63
18,isle,islei,,island,63
19,isbn,isbn,,isbn,63
