,clean,perturbed,legibility_score,predicted,batch
0,tomatoes,tomawtos,2.1765263,tomatoes,125
1,introducing,infroruding,2.712698,informing,125
2,vitamin,Vitonen,0.004343488,Vancouver,125
3,major,majr,4.341002,marjoram,125
4,council,Counsil,4.0014806,council,125
0,treated,treatet,4.6419144,treated,126
1,valium,valoum,2.6056368,value,126
2,northeast,NordEst,-0.45055807,North East,126
3,viewer,VIER,-0.2222667,Four,126
4,stayed,stadyed,4.5769086,stayed,126
0,evening,eveninig,4.8301635,evening,127
1,insight,inskgyt,3.75936,insight,127
2,pure,pure,4.766778,pure,127
3,watched,watchGod,0.33440274,watchdog,127
4,noon,noom,4.3269706,nom,127
0,lincoln,loincln,3.7163684,lonely,128
1,sensitivity,sensativity,4.698161,sensitivity,128
2,wholesale,wh`olesale,1.702523,wholesale,128
3,merely,mere(ly,1.225041,merely,128
4,unless,unelss,4.945216,unless,128
0,spread,spreaded,4.818667,spilled,129
1,linux,pinux,-0.11842324,pinned,129
2,illustrated,illustrated,4.855694,illustrate,129
3,recreation,recorretion,3.5386946,recreation,129
4,atom,aotm,4.6439767,atom,129
0,permitted,pernitted,4.417465,perpetuated,130
1,wordpress,wordpresx,3.6047478,wordpress,130
2,dishes,dishs,4.7929883,dishes,130
3,genuine,g]enuine,3.2364304,genuine,130
4,sharing,_sh%arin!g,-1.0195485,sharin!g,130
0,cave,czve,1.2972244,cave,131
1,proven,pdoven,1.0634978,pivot,131
2,stone,STUMME,-2.282728,stump,131
3,meetup,meetup,4.1938515,meeting,131
4,answered,Angharad,-0.2052016,angry,131
0,starts,srtats,5.082257,stars,132
1,vacations,vacacion,4.144612,vacation,132
2,exterior,exrerior,4.938876,exterior,132
3,pollution,poulation,4.2144017,population,132
4,pennsylvania,Pennsylvaniaya,3.991014,Pennsylvania,132
0,cooler,coler,4.8552704,color,133
1,chargé,cherché,2.5293834,cherry,133
2,transcripts,transripts,3.572332,transcript,133
3,finals,fonxls,1.081795,fox,133
4,basically,basecly,0.55689585,base,133
0,wave,qave,-1.5459164,quave,134
1,neon,ne;n,-0.38776925,newn,134
2,techno,texano,1.9432777,texan,134
3,ordering,orderimg,4.7076287,ordering,134
4,sensitivity,"""sen%sitivit/y",1.324606,sensitivity,134
0,oliver,oklve4,-0.27671668,okay,135
1,quotations,quoations,2.9814558,quotation,135
2,offline,0ffpine,-1.5337102,off-pine,135
3,clothing,Cloathing,2.1438487,clothing,135
4,featuring,}fea?tu'ri#ng,-1.4144683,fear,135
0,satisfaction,satisfication,4.811026,satisfaction,136
1,islands,islans,4.942252,islam,136
2,uganda,uganda,4.793753,ugandan,136
3,clinic,clinic,4.8428144,clinic,136
4,façade,fçadae,4.8278956,facade,136
0,davidson,dvison,4.7953243,division,137
1,length,length,4.886677,length,137
2,savage,zagage,2.5839257,zag,137
3,celebrate,celebraty,4.073201,celebrate,137
4,clichés,clichs,4.3608994,cliches,137
0,idea,ideea,4.7529197,idea,138
1,global,Gobal,-1.040707,global,138
2,cornell,Coronell,3.5383105,coronell,138
3,stop,(st>op,-0.46898663,stop,138
4,atom,atoj,-1.1438916,atoj,138
0,quick,Queck,-0.61815834,Quack,139
1,oversight,oversoggt,1.6505176,overshot,139
2,development,develope,4.487446,develop,139
3,miniature,miniiature,4.7629375,minature,139
4,architect,architekt,4.5619836,architect,139
0,turns,tnurs,4.708003,turns,140
1,attending,a]ttendi\ng,2.3440702,attending,140
2,financing,finaning,4.676025,financial,140
3,midnight,midnset,2.4949462,midnight,140
4,speaking,speacking,4.2360554,speaking,140
0,from,frahm,1.4716876,frame,141
1,bubbles,bubbels,4.2293344,bubble,141
2,proven,;roven,0.7433589,roven,141
3,site,dite,0.13194801,dite,141
4,knock,kn%o)ck,-1.5393434,knock,141
0,count,Caunt,2.450654,Caution,142
1,church,ccurhh,4.5878844,Curious,142
2,tutorial,ttuiaorl,3.71594,Tulare,142
3,sims,eims,0.6201137,Eims,142
4,anyway,anwayy,4.5901957,Anywhere,142
0,society,\soci}ety,1.2458242,society,143
1,framework,framwork,4.7031245,frame,143
2,recommend,rmconmeed,4.919601,conmed,143
3,intent,inf3jt,-1.7703097,infant,143
4,playing,Playind,0.061034575,playing,143
0,florist,florish,1.9422228,flourish,144
1,canon,csnon,3.1765437,cannon,144
2,vastly,vadtly,2.991518,vastly,144
3,stack,stak,4.7534857,stake,144
4,obvious,obviuos,3.8820777,obvious,144
0,peak,PEOK,-1.6532248,peek,145
1,offline,-off-l?ine,-0.1376868,offline,145
2,opening,oeinnpg,0.98884964,onion,145
3,salaries,salarys,4.419173,salary,145
4,partners,par+tn}ers,0.4866437,partner,145
0,marble,.m~a?r:ble,-1.9296874,marble,146
1,surrey,surrry,4.913665,surry,146
2,participating,p<artici]p+at]ing,2.4269724,participate,146
3,cafe,cfe,4.526676,cafe,146
4,substitute,substirute,3.0278258,substitute,146
0,mariah,ariah,4.564627,air,147
1,dispatched,"di#s,p[a>tche>d",-1.0046443,dis,147
2,reasonably,rlasnobeay,3.8223393,rainbow,147
3,magnetic,magneti,4.7460594,magnet,147
4,slave,sklave,3.278391,slave,147
0,rocks,Roks,2.5347354,rocks,148
1,provision,probixioj,-0.41373956,proximity,148
2,scotia,soctia,4.232038,society,148
3,kingston,kington,4.7615294,kingdom,148
4,living,lieving,2.3884497,living,148
0,sulfide,sufide,4.6633797,sulfite,149
1,previews,preiew,2.313647,preview,149
2,concerning,ccnneornig,4.679904,coconut,149
3,decline,d-ecline,3.9225621,decline,149
4,pennsylvania,Pensilvania,2.554716,Pennsylvania,149
0,plan,plab,-0.83067334,pulp,150
1,meditation,editation,4.71683,editing,150
2,uganda,iganda,2.779235,iguana,150
3,unique,uniue,3.6672134,unique,150
4,loaded,louded,0.4877214,loud,150
0,library,Libriry,1.2808934,Library,151
1,marco,marck,2.6540117,mark,151
2,jewellery,jelwreely,4.1875277,jelly,151
3,signatures,sigmatures,4.5668216,signature,151
4,cisco,CISGO,-1.784872,CIGO,151
0,ethics,ettiAs,0.7123186,etiquette,152
1,induction,induxtion,3.7727613,induction,152
2,participating,partisapating,3.8058345,participating,152
3,thumbs,trumbs,3.8824894,trump,152
4,creations,creat.ions,4.5946126,creation,152
0,felt,Fehlt,-0.6950993,Fault,153
1,german,Germain,-1.2598867,German,153
2,ones,oens,3.9357042,Ones,153
3,blues,bloues,3.8985462,Blouses,153
4,galaxy,Galashki,-1.4528229,Garlic,153
0,shōjo,shōno,3.1356776,shown,154
1,tankōbon,tankbon,4.855451,tank,154
2,marie,karie,3.1869123,care,154
3,wanting,eshting,-0.5166577,thing,154
4,violent,vilont,4.6805043,violent,154
0,porter,"porte,r",2.2674892,port,155
1,settle,setlte,4.516017,set,155
2,spread,spred,4.74174,spread,155
3,reflect,refelct,4.8798327,reflect,155
4,conflict,confloict,1.4830742,conflict,155
0,tire,tire,4.976301,tyre,156
1,photoshop,photoshp,3.291052,photoshop,156
2,novels,nvels,4.716756,neals,156
3,lean,laen,4.806372,lane,156
4,header,heade5,0.7861945,head,156
0,programmer,programma,4.6756787,program,157
1,nutritional,nutricional,2.5951736,nutritional,157
2,heating,heting,4.580128,hitting,157
3,illustrated,illustrated,4.855694,illustrate,157
4,teaching,Teashing,2.2604938,teaching,157
0,allocated,akloxated,3.3274395,altered,158
1,sheet,Sheeit,1.2878402,shit,158
2,jeremy,Jeremey,2.6099558,jeremy,158
3,belly,blely,4.7809916,bly,158
4,valued,vallid,3.8952053,valid,158
0,architectural,aeruiccratthl,3.3195622,aerospace,159
1,marco,marzo,1.774437,march,159
2,observation,obervation,4.0381947,observation,159
3,python,pyrhon,3.6870053,pier,159
4,substitute,substute,4.5637355,substitute,159
0,techniques,tehenuciqs,4.332134,thenuciqs,160
1,disciplines,DisplayNews,-0.6067606,displaynews,160
2,barbados,bdaboars,4.446458,boboars,160
3,tactics,tacti>cs,2.3397384,tactics,160
4,promptly,pr0mptly,2.2451837,promptly,160
0,balance,balace,4.5921216,balance,161
1,risk,isk,4.6356096,iske,161
2,intent,Intenet,3.3001828,internet,161
3,nitrogen,+ni#trogen,1.3561869,nitrogen,161
4,knock,Knaak,2.558339,knack,161
0,indian,INTUYEN,-1.3898097,intuition,162
1,neon,neo,4.3599696,new,162
2,rocks,rockx,2.574069,rock,162
3,helping,helpng,4.6438437,helping,162
4,ward,WASD,-2.858219,wasd,162
0,nepal,nepa$l,0.23245642,nepal,163
1,variations,variagioms,4.42635,variagios,163
2,bridges,Britishes,-0.4317411,british,163
3,living,linving,4.4368734,living,163
4,housewives,hvseeiwuos,2.1834216,hvseiwuos,163
0,wanting,want]ing,2.1062164,wanting,164
1,boys,bois,0.9618349,bois,164
2,sublime,xublime,3.9458828,xublime,164
3,risk,rsik,4.707101,risk,164
4,lounge,LONGWE,-2.8748524,long way,164
0,threatening,threatining,4.858637,threatening,165
1,pichunter,pihunter,3.0874774,hunter,165
2,ambivalent,ambibalent,4.786454,ambivalent,165
3,offline,ofdline,2.6867313,offline,165
4,possibilities,possibilidades,3.7068484,possibilities,165
0,artificial,artifvisual,2.7328725,artificial,166
1,limousines,plmoysijes,1.076477,plastic,166
2,medical,mediacal,4.9030647,media,166
3,instruments,inntsemurts,4.858258,innermost,166
4,bike,bice,1.9310216,bice,166
0,workforce,"work""f(or!ce",-0.65797687,workforce,167
1,destiny,dtesiny,4.776765,detective,167
2,girlfriend,garlfriend,4.7594557,girlfriend,167
3,contained,catnienod,3.4965122,catnip,167
4,drama,drmaa,5.1320047,drama,167
0,costumes,customes,4.39324,customs,168
1,dependence,[[dependance,2.9918807,dependance,168
2,gravity,grxvitg,3.942136,grxvitg,168
3,tanzania,tnzania,3.9479587,Tanzania,168
4,print,p$rint,0.33353725,print,168
0,namespace,nameapsxe,2.9349427,namesake,169
1,enemies,ennemies,4.797464,enemy,169
2,programmers,programmerjokes,2.1243894,programmer joke,169
3,cooking,cookiing,4.6943164,cooking,169
4,efforts,eff=orts,2.610268,efforts,169
0,trees,TreeAs,-0.12575842,Trees,170
1,viking,ViaSowing,-1.4778554,Sowing,170
2,london,lodon,4.6958547,London,170
3,krupp,kupp,4.2681513,Cup,170
4,jenny,jen\ny,1.3133827,Jenny,170
0,bureau,bureau,4.929408,bureau,171
1,housewives,h)o(us;ewives,0.03902759,housewives,171
2,ending,eneding,4.4637246,ending,171
3,karl,Karol,0.42442054,Carol,171
4,venues,venued,1.2348709,venue,171
0,continuously,continiuosly,4.4445543,continuously,172
1,allied,allwed,0.60549545,allowed,172
2,success,sccess,4.8062525,success,172
3,converted,c9nverted,2.557171,converted,172
4,planned,plmd,-1.1449276,pleaded,172
0,cornell,fornell,3.5737462,fornell,173
1,informative,i&n%for}m-ative,-0.46425956,informativety,173
2,veterinary,veteranary,4.857217,veteranary,173
3,photographer,photographylover,2.0939999,photographylover,173
4,fielded,f?ield#ed,-0.87486774,fielded,173
0,satellite,Satelite,4.507849,satellite,174
1,phones,phons,4.375791,phone,174
2,losses,lsses,5.0521846,loses,174
3,liability,liabiity,4.557857,ability,174
4,risk,risc,0.6359655,risk,174
0,increasingly,increasingy,4.7325377,increasingly,175
1,nutritional,nutricional,2.5951736,nutritional,175
2,frame,framme,4.9232955,frame,175
3,signature,signatu4e,2.1554384,signature,175
4,midnight,midnset,2.4949462,midnight,175
0,salaries,salarios,1.9974823,salary,176
1,murder,murther,0.91574776,murder,176
2,circus,Cirkus,2.9427166,circle,176
3,boots,_boo:ts,0.6191203,bobs,176
4,label,Laval,-0.6890053,lavar,176
0,oversight,oversigt,4.0132475,oversight,177
1,world,Worldf,-0.82489717,world,177
2,concerning,consering,2.980194,considering,177
3,tire,tire,4.976301,tyre,177
4,drinking,dronking,2.8441963,drinking,177
0,transferred,transfered,4.418169,transferred,178
1,bangkok,anok,2.870179,ano,178
2,abandoned,abadoned,5.0492616,abandoned,178
3,delaware,delawere,4.9176774,delaware,178
4,suggest,sugges,4.191426,suggest,178
0,consequences,conseq\ue$n&c(es,-1.0664594,consequence,179
1,appraisal,aappisral,5.036591,appraiser,179
2,thru,thrh,3.1572132,thorough,179
3,exam,ex*a%m,0.32736185,examination,179
4,loving,lovin,4.688333,loving,179
0,chamber,Chumber,1.4649645,Cumber,180
1,authorized,authorised,4.4007277,authorized,180
2,graphics,grafica,2.5563953,graphics,180
3,maui,maiihi,-0.14246373,myth,180
4,threatening,threating,4.8748646,threatening,180
0,sheet,Shiet,0.60457844,shit,181
1,contamination,contaminación,3.0972683,contamination,181
2,entrepreneur,eeutnreepnrr,4.5828333,euthanasia,181
3,staffing,staffibg,0.7369395,staffing,181
4,protégé,pto5égé,0.6296102,potato,181
0,seasons,sesons,4.313258,seasons,182
1,earthquake,Eartquake,3.0947495,earthquake,182
2,undefined,undefendend,4.78662,undefended,182
3,wednesday,wendesday,4.647704,wednesday,182
4,reliance,rnaliece,5.081379,nucleus,182
0,apparently,alntaperpy,3.2575142,alntaperpy,183
1,doll,"ell,",-1.4246777,ell,183
2,advert,aedrvt,4.974445,aedrvt,183
3,facilitate,gacl.itwte,-0.085935086,gacl.itwte,183
4,delivering,dirievelng,4.761958,dirievelng,183
0,victims,victoms,3.1399064,victims,184
1,sublime,suppleme,1.2330676,supplement,184
2,derived,derped,-1.383818,departed,184
3,throat,thrat,4.7131133,threat,184
4,namespace,namepace,3.5447981,namespace,184
0,turbo,turbio,1.6743517,turbid,185
1,machinery,Machinary,2.2377608,machinery,185
2,accordance,acordanc,4.851397,accordance,185
3,chargers,cgeahrrs,4.4272676,cheers,185
4,typical,typicial,4.855675,typical,185
0,sunny,Suunny,4.0798945,Sun,186
1,throat,ThAtt,-0.5983436,That,186
2,perfume,perfurme,4.7419868,perfume,186
3,clone,cnole,3.8275201,Machinery,186
4,machinery,Machinary,2.2377608,Machinery,186
0,control,ctnorol,4.7923384,connorol,187
1,earthquake,Eartquake,3.0947495,earthquake,187
2,disabled,disa^bled,3.234834,disabled,187
3,agreed,agreeed,4.7399907,agreed,187
4,const,comst,4.962174,const,187
0,leone,lehne,0.4678943,lean,188
1,katrina,(k^a!trina,-0.4700121,trina,188
2,façades,façadsw,1.8603606,facade,188
3,distinction,djstinction,4.6854725,distinction,188
4,occupation,o`ccu+pation,-0.54185104,occupation,188
0,johns,john/s,0.83978325,johns,189
1,promptly,[romptly,3.423984,promptly,189
2,advert,+ad`ver\t,0.57072484,adverb,189
3,appearance,apearance,4.845296,appearance,189
4,percent,pecnret,4.351174,perpetrate,189
0,framework,friyaymark,0.46523577,FridayMark,190
1,vector,Vektor,3.9969995,Vectors,190
2,trees,tryes,1.3131572,Tryes,190
3,vegetation,VEGITATION,-2.253372,Vegetation,190
4,karl,arl,4.7453847,Arl,190
0,imagination,iimiatngaon,4.875408,imagination,191
1,formula,formu~la,3.4069433,formula,191
2,tournaments,tournements,4.777971,turns,191
3,kept,kpet,4.349615,pet,191
4,mail,mal,4.6477075,male,191
0,explanation,explaination,4.2598095,explanation,192
1,katrina,Katriona,2.3369622,Katarina,192
2,woods,wdoos,4.733534,woods,192
3,boots,bpots,0.78061527,pots,192
4,deutsche,Deutch,2.1089845,Dutch,192
0,watch,Warch,-0.52578574,war,193
1,arlington,arlong5ob,-0.062013485,arrogant,193
2,remedy,remey,4.6672053,merey,193
3,patricia,Patrika,0.47147253,parity,193
4,economy,echonomy,2.2069788,economy,193
0,pittsburgh,pit6sburgh,1.8269047,Pittsburgh,194
1,obesity,oteibsy,2.5966418,Otterby,194
2,steering,stearing,4.6681123,Staring,194
3,navigator,Navegador,0.95878714,Navigator,194
4,physiology,Phychology,2.0911355,Psychology,194
0,males,mal4s,-0.34288284,malicious,195
1,carlo,csrlo,2.8324244,cascade,195
2,referrals,reffereals,4.997062,reference,195
3,nail,naip,-1.3431052,nap,195
4,sensitivity,s~e;nsi=tivit@y,0.5648841,sensitize,195
0,tournaments,tornements,4.6876493,torments,196
1,logical,logicUL,0.47936454,logical,196
2,sunny,Suunny,4.0798945,sunny,196
3,vacancies,vagenises,2.0856628,vaginas,196
4,whilst,Whomst,-0.42065823,whomst,196
0,protocols,pgotocols,3.8704822,protocols,197
1,elections,electionOs,2.9748964,elections,197
2,practices,practics,3.868022,practice,197
3,spring,sprong,3.6598966,spring,197
4,opéra,opéra,3.7864375,opera,197
0,fits,fts,4.6643944,farts,198
1,privacy,privicies,2.9440222,privacies,198
2,anyway,a=nyway,0.93313926,anyway,198
3,experiencing,experiencng,4.6061587,experiencing,198
4,pittsburgh,pttgsuibrh,3.2593086,pttgsuibrh,198
0,nutritional,ntritional,4.1347513,nutritional,199
1,frequencies,Fragancias,1.8774607,fragances,199
2,coating,cating,4.8185163,cating,199
3,picture,piture,3.4675066,piture,199
4,celtic,cteilc,4.7273903,celtic,199
0,nitrogen,niedrigen,3.1705925,narrow,200
1,patio,Patho,-2.514719,path,200
2,high,h~igh,1.9536695,high,200
3,photoshop,py9tosh;-,-1.3904334,pythagoras,200
4,seal,sea;,-0.117446356,sea,200
0,miniature,miniatude,4.3031774,minature,201
1,prerequisite,prerequisit,3.8039682,prerequisite,201
2,anne,anme,4.9492702,anime,201
3,egyptian,Egiptian,3.2469034,Egyptian,201
4,bangkok,Bankkok,1.52668,Bangkok,201
0,cinéma,cinéma,4.2124705,cinema,202
1,hungary,hu(ngary,0.80057514,hungary,202
2,combines,combinens,4.874993,combination,202
3,flip,flbp,-0.41622156,flab,202
4,studying,studing,4.9050374,studying,202
0,chen,",c,hen",0.7779369,chicken,203
1,mail,mai,4.4006367,may,203
2,murray,Murrey,-0.28861797,murray,203
3,modified,mkdified,3.9514058,modified,203
4,groups,grups,4.8830323,group,203
0,venues,venu;es,1.878359,venues,204
1,parents,parnts,4.379074,parents,204
2,designs,desing,4.4229,design,204
3,allocated,allegated,1.6694672,alleged,204
4,living,.l=iving,1.2848549,living,204
0,defence,defenace,4.4634347,deface,205
1,athletes,atheletes,4.6818137,athletes,205
2,bike,bicke,3.6345434,bicycle,205
3,marking,marking,4.8236785,marking,205
4,sleep,slee>p,0.9843765,sleeve,205
0,federal,fefe4ql,-0.87131935,fefe4ql,206
1,meetings,mgietens,4.9067116,mgietens,206
2,heel,hsel,0.9773989,hsel,206
3,patio,ptio,3.924188,ptio,206
4,prompt,prom0t,1.6035967,prom0t,206
0,cardiff,cardi&ff,1.9603076,cardiff,207
1,screens,s.creens,3.6645,screens,207
2,televisions,t_elevis)io!n|s,0.6283025,television,207
3,perfume,p'erfume,3.3357682,perfume,207
4,legislation,legislationWILDN,1.5529884,legislation,207
0,chamber,chanbwr,2.9950905,cannonball,208
1,contained,conyainer,2.1048222,container,208
2,costs,Cosetes,0.9288232,cosset,208
3,blended,blebded,2.4741976,bedded,208
4,distant,dniatst,4.8712792,distant,208
0,albums,Albans,-0.21646322,Albany,209
1,skiing,"sk(i/i""n|g",-1.1786608,skiing,209
2,surgeons,surgeojs,0.9233076,surgeons,209
3,global,Glibal,-0.7331719,global,209
4,confused,cnfused,4.6642237,confused,209
0,latinas,LATINUS,-2.6254344,Latinate,210
1,lightweight,$li[g.htwe(i#g?ht,-0.548433,,210
2,tablet,>t<ab%let,-0.89153796,,210
3,investigations,Investigacions,3.5098197,Investigations,210
4,targeted,targated,4.990745,Targeted,210
0,cleveland,clevelad,4.9072237,clevelad,211
1,pocket,poket,4.242113,poket,211
2,disciplines,disciplijes,3.9834347,disciplijes,211
3,composite,coomispte,2.5754669,coomispte,211
4,provide,pvoride,4.7873363,pvoride,211
0,strong,strongh,3.5215409,strong,212
1,scales,sealcs,4.2609644,secals,212
2,shipment,sienpmht,4.6322384,sienpmht,212
3,directory,dkrectory,4.1500287,directory,212
4,scholarship,scolarship,3.506436,scholarship,212
0,linking,lnnkiig,4.6910214,knitting,213
1,world,wotld,3.7908647,world,213
2,shelf,SHOULF,-1.1956283,should,213
3,group,GROWUP,-3.1087613,grow up,213
4,meetup,mrstyp,2.1071672,most likely,213
0,meta,mets,3.7939453,met,214
1,girlfriend,"g,ir""lfr~iend",1.9147382,girlfriend,214
2,arrested,arrtseed,5.0727944,artificial,214
3,german,Germen,0.14030033,German,214
4,atomic,atomiv,2.7084498,atom,214
0,informational,=infor&matio#n~a]l,1.0119292,information,215
1,trailers,trollers,1.3635397,roller,215
2,teaches,techos,1.3293221,tech,215
3,dutch,deutch,2.5665536,Dutch,215
4,self,slf,4.8093853,slip,215
0,networks,nethers,2.7658765,nethers,216
1,bill,Biel,-1.5170523,Biel,216
2,peninsula,peninsulation,3.68723,peninsulation,216
3,enterprises,enterprices,4.5939345,enterprices,216
4,viewpicture,viewpocture,3.5603821,viewpocture,216
0,scotia,sotia,3.1465428,society,217
1,ultra,+ultra,1.663896,ultimate,217
2,liability,libility,4.3255353,ability,217
3,transsexual,taunassrexl,4.8657165,tuna salad,217
4,hungarian,hugarian,3.445726,hungarian,217
0,convention,conbination,1.1144122,combination,218
1,branches,/bra+n)ch`e_s,-2.816975,branches,218
2,kennedy,Kennedi,2.1786451,kitten,218
3,turkish,Türkish,2.2390964,Turkish,218
4,scanning,sncaning,4.864088,scanning,218
0,funds,f8nds,1.5185966,finds,219
1,wrist,wris,4.5695004,wrist,219
2,evaluated,evoluated,1.8191448,evolved,219
3,analyses,analysys,4.770406,analysis,219
4,chassis,chassi,4.7016277,chassis,219
0,felt,feelled,3.966509,felt,220
1,selecting,selectig,4.840415,selected,220
2,occurring,[[occursing,1.9062091,occurring,220
3,operate,operattion,0.09465247,operation,220
4,ronald,ronald,4.9250255,arold,220
0,limits,oimits,1.1777282,omits,221
1,analyze,analyse,4.681503,analyze,221
2,souls,xouls,2.4843612,xols,221
3,scholarships,schrolarship,4.7122283,scholarship,221
4,grâce,grâce,4.478608,grace,221
0,withdrawal,withdtawal,4.674078,withdrawal,222
1,evaluated,evoluated,1.8191448,evolved,222
2,council,concil,4.3004313,conclude,222
3,nepal,epal,4.7740283,epitome,222
4,satisfactory,satisactory,4.840368,satisfactory,222
0,suggested,sugested,4.258091,suggested,223
