,clean,perturbed,legibility_score,legible,predicted,batch
1,marijuana,ηarȴjuan8,-1.028066,False,Juan,102
2,improving,impŕoʊiրM,-1.1463252,,program,102
3,sort,sôrţ,2.8768728,,sport,102
4,secret,šeƈɾeƭ,1.4397087,,server,102
0,basement,bäsement,3.741326,,basement,103
1,remedy,ɍȅᴍĕɖy,-0.6342334,,hammered,103
2,tobacco,tὁɒǡcco,-1.2760135,True,toccoco,103
3,module,ᴟödule,-1.5309473,,tutor,103
4,fatal,faẗaḻ,2.2524405,True,father,103
0,group,gɼôųp,2.577778,,loop,104
1,remedy,Ⴐeηԑфẏ,-2.9477675,False,seafood,104
2,hidden,πǐöɑen,-2.4946282,,pineapple,104
3,banned,оэnñƶd,-1.9941789,,ocean,104
4,phillips,ƥhillіps,4.8339944,,whispers,104
0,subscriptions,ឧվúscriptioמs,-0.20070182,False,scripts,105
1,valium,valʓum,1.8588824,,vacuum,105
2,deeply,dюeϸly,-0.5224022,,diligently,105
3,israeli,isȑae℔i,-0.41818243,,islands,105
4,find,ʅ1пɑ,-3.1404157,,bubble,105
0,situation,ϲ℩tῡa᱾℩⍴ῂ,-2.804083,False,substitute,106
1,growing,ԅηowᶅng,-1.3266853,False,showing,106
2,ward,ward,5.0033646,,ward,106
3,quotations,quotaԢionè,0.15224627,,quota,106
4,welfare,wɵlfare,4.3912454,,welfare,106
0,variation,variatⅰอn,1.831038,True,variation,107
1,flow,flƨw,1.0949448,,flow,107
2,partners,ᵽartners,2.2414987,,partners,107
3,writings,wrӏtingS,2.8888474,False,writings,107
4,blank,℔ƚank,0.5539885,,blank,107
0,relocation,reΪɞёẹ⟊Ӏɞῆ,-1.5121793,True,revolution,108
1,drinking,urinking,0.999549,False,drinking,108
2,varies,㏞àʶiès,-2.5212398,,paradise,108
3,assurance,assurancē,4.1556554,,insurance,108
4,scheduled,soheddleǔ,1.0181007,,sheddle,108
0,clone,όIone,-0.72530407,,ion,109
1,skiing,skȋȉŉg,2.3565338,,skateboard,109
2,double,douᴃlĕ,-1.0326798,,dolphin,109
3,ronald,rǒnₐld,-0.026923956,,mountain,109
4,teeth,teeth,4.639811,True,teeth,109
0,pornographic,porɐǝҕгåpĥic,-0.7407338,,popular,110
1,package,βacᚿa౽e,-1.7345779,False,babe,110
2,controversial,óontroҌėґsial,-0.7122595,,original,110
3,translate,țѓອɿ⊴Ỻațѳ,-2.4004283,False,taste,110
4,broadcasting,broaõcastɬnM,-0.5445746,,broadcast,110
0,refers,referԍ,2.1409876,,reference,111
1,friendly,friendly,4.7093964,True,friendly,111
2,integrate,ŝntaġrɢιe,-0.5769061,,stationery,111
3,coding,codinℊ,0.54449403,,coding,111
4,murray,murŕdy,1.040337,,murdery,111
0,welfare,welfare,4.993873,,wellfare,112
1,ending,ₑŉᵭing,-0.3103151,,singing,112
2,approach,ȧpproach,4.4282174,,approach,112
3,jamaica,jԀǌσica,-0.8288796,,discus,112
4,gaps,gaps,4.3580537,True,gap,112
0,dated,ͻateͻ,-2.0790849,False,love,113
1,basement,basࠜₘeⁿt,-1.1284242,,base,113
2,databases,dáₜaҺáᶚeᶚ,-1.6954939,False,dance,113
3,teaching,ţeaçhing,4.460019,,teaching,113
4,influences,influencǝs,2.0414624,,influences,113
0,prev,pre㏞,-0.47804886,,prepare,114
1,directive,ɺirƨctive,1.3172871,,directive,114
2,advising,aÔʌⲒƽiȵԐ,-2.8542867,,authoritative,114
3,sticker,stiƈkₑȓ,1.821635,,sticky,114
4,streets,ƨtȓѕetŝ,2.4364562,,distasteful,114
0,credit,crediǀ,1.1210703,True,credit,115
1,flooring,flôøɍiⁿg,0.4721416,,floating,115
2,personality,pǝrຮoɳalᶅƫy,2.8137007,True,peronal,115
3,humor,hὺmὁr,0.82119,True,halfpipe,115
4,voluntary,voluntaȓỶ,2.296119,,volunteer,115
0,anxiety,anxǐɞtȳ,1.5410107,,anxiety,116
1,hunt,ʀdnt,0.38356632,,rant,116
2,greece,ɡreeԵe,0.9219825,,Greece,116
3,seasonal,sỄaŝôᴺaľ,-2.1897557,,shelter,116
4,derived,ӓe¤iµed,-1.8224993,,addicted,116
0,mild,mild,4.693999,True,mild,117
1,blended,Ꮒlendeḓ,0.8896498,,indled,117
2,label,łabel,2.664184,,label,117
3,trained,tƿa1ned,-0.46963015,False,trained,117
4,anthony,anǂḩony,3.1623693,True,analyze,117
0,tackle,Ԣacюlė,-2.1735137,,Accelerate,118
1,mating,matǐnℊ,0.12719132,,Mansion,118
2,illustrated,ΊᶩlᒝδᶠՐatℊd,-1.7734934,False,Advanced,118
3,evaluated,οⴋͽΊuͽὶοὸ,-3.1045423,False,Opportunity,118
4,porsche,þorsohe,3.079583,,Horse,118
0,fiancé,fìancé,4.055372,,fancy,119
1,influence,influèŉƈe,2.6713018,,influence,119
2,bring,bϚiറஐ,-3.2663627,False,biscuit,119
3,dawn,dawn,4.970232,True,dawn,119
4,municipality,municıɼality,3.9125907,,municipality,119
0,antiques,aɷtiͻueẟ,-1.9280641,False,authority,120
1,patricia,çātrïcia,3.099902,,citrus,120
2,costumes,costɥmes,1.3792087,False,commerce,120
3,transferred,ƪɦanšìerreɑ,-0.27294657,,shares,120
4,queens,quөèns,-0.036654107,,queens,120
0,german,gcrman,4.134952,,cardman,121
1,replication,ɾeplìcațiᲂn,3.2010424,,replicant,121
2,constantly,constantly,4.926933,,constantly,121
3,bunny,bůnńy,2.214424,,bonny,121
4,awards,awaŗds,4.317502,True,wards,121
0,complaints,compŀåȉnts,1.8841203,,complement,122
1,blackberry,bᶫaℂkbérɾȳ,-0.18880095,,balance,122
2,bangkok,bàŋgкoк,1.9376863,True,bank,122
3,guards,gɒards,1.5317216,,wards,122
4,meter,m⍷߅⍷r,-0.6352678,False,more,122
0,boss,bosŝ,2.3299959,,boss,123
1,thirty,thîrty,3.8902245,,thirty,123
2,treated,tɾeâted,3.6664865,,treated,123
3,peter,ӧὲter,-1.0612395,False,ocean,123
4,republic,ȓepύbіi໐,0.13853694,False,house,123
0,nonprofit,nonprɔfiƭ,1.6777468,,nonprofessional,124
1,dean,déan,3.1160886,False,dean,124
2,costs,óostǝ,-2.7217057,,ocean,124
3,lock,loĉk,3.5930235,,lock,124
4,configuration,coռᶂigυraţⅰᴏn,3.5368164,True,computer,124
0,tomatoes,ᆣɒᚣѲtɒӕᎦ,-3.2002833,False,pocket,125
1,introducing,introducinℊ,2.8124852,,introducing,125
2,vitamin,viţәmin,4.341,True,vitamin,125
3,major,ϕđՂor,-1.8795594,,garden,125
4,council,couກcil,4.975896,False,council,125
0,treated,ƭreated,3.9055803,,Treated,126
1,valium,㏞alិum,-1.4376478,,Balloon,126
2,northeast,ᕄʘӶ֏h⋥ẚឨ֏,-3.2148638,False,House,126
3,viewer,v༏ewer,3.303548,True,Shower,126
4,stayed,ṣtayeƌ,3.6172557,,Stay,126
0,evening,evening,4.9259577,True,evening,127
1,insight,iⁿsigȟt,0.85074633,,sight,127
2,pure,puիḕ,-1.8869274,False,pipe,127
3,watched,waᵗched,3.2036505,False,watched,127
4,noon,noon,4.5257635,,noon,127
0,lincoln,linԵoln,1.1272471,,line,128
1,sensitivity,sensitiv1ιy,3.3567874,False,sensitivity,128
2,wholesale,whɛlėзalӟ,0.36520776,,wheel,128
3,merely,merƨly,1.7298084,,merrily,128
4,unless,uήlȇຣs,1.3764614,False,unicorns,128
0,spread,sₚreaď,0.6997454,,school,129
1,linux,línux,4.0243,,linux,129
2,illustrated,⒈⟘⟘Ӌȿtᵝatᶱd,-1.7155564,False,computer,129
3,recreation,rⲉcrⲉatioռ,4.8997087,False,carrier,129
4,atom,ǎtoʍ,3.912014,,atom,129
0,permitted,permitted,4.8890896,True,permit,130
1,wordpress,wòrdpresₛ,1.6705077,,word press,130
2,dishes,đishɜᶊ,1.8363754,,desire,130
3,genuine,genűine,2.7810323,,genuine,130
4,sharing,ƶhåʙǣяġ,-2.5070271,,journey,130
0,cave,ca㏞ē,-1.5713192,,cage,131
1,proven,ₚɾovỄŉ,-0.9073069,,rover,131
2,stone,stoné,4.186063,True,stone,131
3,meetup,ẅeοὶὐp,-2.9952066,False,chew,131
4,answered,èᶇsw⋸r⋸d,2.5771518,False,desert,131
0,starts,stärts,4.385665,,starts,132
1,vacations,vaℂatȋons,2.8055384,,vacations,132
2,exterior,exteɍਇₒɍ,-0.19442189,,extreme,132
3,pollution,pollution,4.7633667,True,pollution,132
4,pennsylvania,pᶒnnşylvania,3.7755184,True,Pennsylvania,132
0,cooler,cooler,4.411836,,cool,133
1,chargé,৹haԻgé,-0.8027366,,image,133
2,transcripts,ǿranscciptɛ,1.2549609,,script,133
3,finals,fiṅals,4.844124,,angles,133
4,basically,ћaεiọѳlǐӌ,-2.4862962,False,cipher,133
0,wave,wave,4.8962345,,wave,134
1,neon,ⁿĕoņ,-1.8716127,,moon,134
2,techno,ŀeëήnȱ,-2.244945,False,elephant,134
3,ordering,orderiṅg,4.5216804,,order,134
4,sensitivity,seǹsitiviϊy,2.060279,,sensitivity,134
0,oliver,Ṓliver,2.2206497,,liver,135
1,quotations,duotätiohs,-0.14797151,,duties,135
2,offline,ô㎌f℔īne,-2.5969884,,of fine,135
3,clothing,clიŁԻing,0.49226546,True,clinging,135
4,featuring,ʈedtȢńǽnқ,-1.7790126,,detention,135
0,satisfaction,⊴ອti⊴╊ອcțἸon,-2.3871589,False,Italy,136
1,islands,ǐзłandʚ,-0.49256116,,Poland,136
2,uganda,ugaῂӧɜ,-2.708503,False,Ukraine,136
3,clinic,вlⅰἢⅰв,-2.4697623,True,Russia,136
4,façade,fɜçade,1.7981644,,France,136
0,davidson,dāƏŝdɘoп,-1.317326,,database,137
1,length,ՂǤറஐtʰ,-3.2167315,False,government,137
2,savage,ßávaᵹe,-0.75214195,,avocado,137
3,celebrate,celē℔rate,1.3227088,,celebrate,137
4,clichés,clĭcnɛs,1.2872666,,clinic,137
0,idea,iоᏼa,-2.494305,True,oil,138
1,global,ǧlobaĺ,3.5228918,,globe,138
2,cornell,cornell,5.0272827,True,corner,138
3,stop,stвϸ,-0.686514,,staff,138
4,atom,ǎtom,3.8649979,,atom,138
0,quick,qսick,4.4166374,False,quick,139
1,oversight,oversight,3.8432596,,overlook,139
2,development,deveƚöpment,2.4650035,,development,139
3,miniature,min႞aⰉure,-0.69870365,True,miniature,139
4,architect,aᎨchǐtᕍct,1.813675,True,achievement,139
0,turns,turɾɵ,0.9007997,,tree,140
1,attending,atͳendibg,0.7201468,,thinking,140
2,financing,fϩnanɓiπɡ,-1.2965566,,fanatic,140
3,midnight,midnight,4.6963024,True,midnight,140
4,speaking,spĕaḳing,2.820852,,speaking,140
0,from,fr▢m,4.345591,True,form,141
1,bubbles,bubblęs,3.5588088,,bubbles,141
2,proven,pro㏞en,-0.039618272,,promote,141
3,site,siᴛe,1.526965,,site,141
4,knock,knocѥ,3.0592895,,knight,141
0,count,cơunț,2.1596923,,count,142
1,church,cɾϋrcħ,0.8120069,,church,142
2,tutorial,tutoгīâì,1.6881691,,tiger,142
3,sims,ſiḿs,-0.17882118,,miss,142
4,anyway,aӎyway,0.90398246,,anyway,142
0,society,socieƪɏ,0.7755995,,society,143
1,framework,frₐmewoɍₖ,1.7387354,,friend,143
2,recommend,сecommend,5.053547,,recommend,143
3,intent,inteñț,3.7152443,,intention,143
4,playing,plͣyìņg,1.6638532,,playing,143
0,florist,floŗist,4.4503593,,florist,144
1,canon,canøn,1.3134031,,canoe,144
2,vastly,ᴠastly,4.60596,,vastly,144
3,stack,s≮Ḃ०k,-2.6523983,False,scuba,144
4,obvious,ǒbᵥȉous,0.69679487,,obvious,144
0,peak,ṕɵaķ,0.59068084,True,pocket,145
1,offline,ɔϮflinз,-1.3312331,,flounder,145
2,opening,cpӫɾinǧ,-0.7466437,,computer,145
3,salaries,sǡlãrǐes,2.4937055,,surprises,145
4,partners,pɘrtnerɘ,0.5990432,,partner,145
0,marble,ǌaĦble,-0.788102,,lamp,146
1,surrey,šurŕey,3.052735,,shury,146
2,participating,panճicipäΐiӎM,-0.833383,,pipeline,146
3,cafe,eafé,2.3604987,,cave,146
4,substitute,su℔stituₜĕ,0.49819183,,substitute,146
0,mariah,wariań,-0.7277715,,warrant,147
1,dispatched,dɬsϸʚʈchɞƌ,-0.045569904,,discuss,147
2,reasonably,ǹeasonâbly,2.3365216,,seasonably,147
3,magnetic,magnʉtlϵ,0.5021682,,magnetic,147
4,slave,sĺa㏞e,-1.1644088,,silent,147
0,rocks,rocks,4.538073,True,rock,148
1,provision,ₚrõvísion,1.4097301,,vision,148
2,scotia,scɵtїa,1.0470206,,sight,148
3,kingston,Ǩḻἡⳤͽtᴐἡ,-2.4147525,False,horse,148
4,living,liviñg,3.6523309,,living,148
0,sulfide,əulfĺԀɐ,0.57749385,,lamp,149
1,previews,prӓʫieѱŝ,-1.3314778,,shelter,149
2,concerning,źoncènnǐng,0.20052166,,singing,149
3,decline,ʚecline,1.1911832,,cline,149
4,pennsylvania,pɜńnsyɭvǡnia,3.0422907,,Virginia,149
0,plan,ƥláⁿ,-1.0057594,,lamp,150
1,meditation,ѫɘditation,0.2375009,,station,150
2,uganda,ugǡnđa,2.8173141,,dragon,150
3,unique,uгique,3.424508,,unique,150
4,loaded,ᶩoaded,0.9420764,True,loaded,150
0,library,ȴibraɾɏ,3.0698571,,brain,151
1,marco,mͣrco,1.0454484,,mark,151
2,jewellery,ȷewellery,3.9315515,,jewelry,151
3,signatures,ₛignaƫuɽeſ,0.21005875,,ignition,151
4,cisco,cisco,4.898865,True,sisco,151
0,ethics,⋾thỉcś,0.7748769,False,thought,152
1,induction,iŉdūctiоŉ,2.2409666,,inductive,152
2,participating,pǎrtɨcipaṱi∩g,3.915329,True,participating,152
3,thumbs,thumᴃṥ,0.36930972,,thumb,152
4,creations,creaʅľons,0.078347154,,creatures,152
0,felt,fe།t,1.9834026,True,felt,153
1,german,ßeᖸ൩ǟე,-2.6265175,False,step,153
2,ones,օnѐs,2.1483567,,font,153
3,blues,bluéß,-0.83939296,,blouse,153
4,galaxy,ʙѳlѳxᖙ,-2.3469026,False,bubble,153
0,shōjo,shōjǿ,-0.8300072,,shoe,154
1,tankōbon,tƨnkōbcn,1.6318779,,think,154
2,marie,maɾie,4.659545,,marry,154
3,wanting,wantïnℊ,0.7025602,,want,154
4,violent,хiolen߅,3.1859317,False,choline,154
0,porter,poѓteπ,0.15428913,,potato,155
1,settle,ɔetŧle,-0.98463094,,oatmeal,155
2,spread,sₚread,0.9871141,,shred,155
3,reflect,reflect,4.9870777,True,reflection,155
4,conflict,conʄɭįcṭ,1.1863892,True,conversation,155
0,tire,ʈiԻe,4.7782693,True,tree,156
1,photoshop,дhoՆosґoƞ,-2.3135011,,thought,156
2,novels,noҩσIs,-1.0634111,,noses,156
3,lean,ìͼƌn,-0.6511243,,sun,156
4,header,hȅader,2.9804285,,head,156
0,programmer,ₚroĝrammer,1.9909433,,Grammer,157
1,nutritional,ñutɾℑtiona℔,-0.21887517,,Nation,157
2,heating,heatinM,1.4657604,,Heat,157
3,illustrated,ⅼ⟧⟧ᔐᵴtȓèt⋸ḩ,-2.3559284,False,Shift,157
4,teaching,ṫeaсḥing,4.0938916,True,Teaching,157
0,allocated,allocaţeđ,4.180598,,calculate,158
1,sheet,ຣheėt,1.5793241,True,cheat,158
2,jeremy,ᶖerნmឫ,-1.4808551,True,mirror,158
3,belly,belІy,2.0834088,,baby,158
4,valued,vǡiὺěd,0.6545508,False,textbook,158
0,architectural,aґɞĥitecǂuraí,1.5804932,,algorithm,159
1,marco,marcɷ,1.3016839,False,mark,159
2,observation,odseřƲâԠion,-1.4068221,,desire,159
3,python,pytʜôƞ,1.0152003,,python,159
4,substitute,subsႵⲒtute,2.3511803,False,substitute,159
0,techniques,tєchɾiӊuɒɵ,-0.45623943,,technology,160
1,disciplines,dїSCї⍴ḷїիeS,1.8168832,True,disciples,160
2,barbados,éӭrbadбs,-1.38749,,herbs,160
3,tactics,tεotics,-0.06442736,,clinics,160
4,promptly,prompt℔y,2.5552971,,physics,160
0,balance,℔aļance,1.1419871,,balance,161
1,risk,Ւiɵk,-0.08086258,,book,161
2,intent,ìnteηt,3.2909148,True,intention,161
3,nitrogen,ŋitrȧgen,1.6293613,,nitrogen,161
4,knock,❲nock,0.8354273,False,knock,161
0,indian,indⵊan,3.0552156,True,India,162
1,neon,neoŉ,2.8258433,,Neon,162
2,rocks,röcƙs,2.03651,,Rocks,162
3,helping,helpiǹg,3.7399943,,Helpful,162
4,ward,ỤãrᏧ,0.43334028,False,Australia,162
0,nepal,nɞpal,1.4431287,,nap,163
1,variations,㏞aɍiatiǫns,-0.2804548,,stations,163
2,bridges,brḯdℊés,-0.90317637,True,bridges,163
3,living,łivĩᶮg,-0.78404075,,living,163
4,housewives,ńouseŵıҩës,-0.09144845,,houses,163
0,wanting,wanͳińg,1.1743805,,wing,164
1,boys,bᲂys,4.495175,,bis,164
2,sublime,su℔ʟȋₘe,-0.4661901,,sublime,164
3,risk,ĥisk,0.33786085,,fish,164
4,lounge,loŭnգε,-0.7774862,True,lung,164
0,threatening,ƫոreatөning,4.0137763,True,learning,165
1,pichunter,pšƈhȢnҾer,-1.3115025,,teacher,165
2,ambivalent,ǎm℔ivalent,0.9409519,,amazing,165
3,offline,o㎌㎌linē,-2.0389924,,online,165
4,possibilities,pօssiþiıities,3.0228302,True,possibilities,165
0,artificial,aṙtᒨfᒨοiმl,0.09154255,True,artificial,166
1,limousines,limousҋߒeᵴ,0.05040494,,limousine,166
2,medical,ṃeḍicȧl,4.6945434,True,medicinal,166
3,instruments,ϩƞstcǔmentə,0.16239117,,computer,166
4,bike,biǩᰀ,2.5893345,False,bicycle,166
0,workforce,Шor¤(orcé,-1.9034106,,Shore,167
1,destiny,dèӟtinͶ,0.39140564,,Detention,167
2,girlfriend,ℊirlfrìeñd,0.9031804,,Hirlfriend,167
3,contained,con1ǎåԦëd,0.15202472,,Conned,167
4,drama,drσʍa,2.2751045,,Dream,167
0,costumes,cøştᵤmeś,-0.25205818,,costume,168
1,dependence,ᵭepenɖenℂe,2.0116045,,pendemic,168
2,gravity,gravĩty,3.6155093,,gravity,168
3,tanzania,tānzaրшa,0.5117532,,Tanzanian,168
4,print,pћiϧt,-0.8843906,,chipotle,168
0,namespace,naḿespaℂɝ,-0.34283736,,nature,169
1,enemies,eᶇemïes,1.3838341,,images,169
2,programmers,progⱚaņmers,1.6443924,True,programmers,169
3,cooking,cøoₖing,-0.49416053,,coaching,169
4,efforts,ɛfƑorts,3.0488605,,ports,169
0,trees,treєs,4.7736545,True,tree,170
1,viking,viking,4.758965,True,Viking,170
2,london,îċndon,-0.23261254,,London,170
3,krupp,ƙԦupp,0.45128855,,Bucket,170
4,jenny,Ưenńy,1.533871,,England,170
0,bureau,buґεaŭ,0.27674615,True,book,171
1,housewives,houseǌiveԍ,0.80387086,,housewife,171
2,ending,ebdinҁ,-2.1210396,True,bedding,171
3,karl,ḲąrƖ,3.0113842,True,carry,171
4,venues,veɳueᶊ,4.0210776,,vanish,171
0,continuously,cᴼ⋂ߟi⋂ԱoԱṣḹy,0.009692058,True,success,172
1,allied,allied,4.9098687,True,ally,172
2,success,ɛuccess,1.689484,,success,172
3,converted,converted,5.028964,,convert,172
4,planned,planned,4.8651333,True,plan,172
0,cornell,cȫrnell,2.2526176,,corn,173
1,informative,žɦtbhmɑt1ve,-0.5396773,,habitat,173
2,veterinary,Ѵḛteᶯıņʚᶯ⫰,-1.3713912,False,satellite,173
3,photographer,phᴑfograpխᏮᒓ,-0.41566452,False,photograph,173
4,fielded,˕iɞldeđ,0.1417148,,island,173
0,satellite,saₜellìtȩ,2.8379314,,satisfy,174
1,phones,phonȇs,2.9296033,,phones,174
2,losses,ѽėssės,-1.4050457,,issues,174
3,liability,łiabžliʢɡ,-0.65037316,,label,174
4,risk,ɾisk,4.423059,,risk,174
0,increasingly,iᴺͨreàsinℊᷝɏ,-1.4353998,,inheritance,175
1,nutritional,ñutritiȭnal,1.8618407,,nutritional,175
2,frame,㎌rame,-0.28849444,,frame,175
3,signature,sigƞaₜure,2.5611799,,signature,175
4,midnight,midnight,4.6963024,True,midnight,175
0,salaries,ᧉalaʳies,2.2580197,False,labels,176
1,murder,աurdεr,2.777087,False,reader,176
2,circus,ōIŉōuɘ,-3.1013887,False,ocean,176
3,boots,ʙòotͼ,-2.8285744,,book,176
4,label,label,3.808315,True,label,176
0,oversight,ọvers⫾Bht,0.018258069,,over,177
1,world,wơrlḓ,3.7904475,,world,177
2,concerning,coᲅcᰀⱚᲅiᲅg,-1.3842582,False,computer,177
3,tire,┟iᏒe,0.24088,False,tree,177
4,drinking,drink⥙ng,2.681281,True,drinking,177
0,transferred,trañsferŕêd,3.567084,,transfer,178
1,bangkok,banġkok,4.3620133,,Bangkok,178
2,abandoned,abáñdoned,3.379002,,abandoned,178
3,delaware,d⊆läฟa⌠e,-0.90448064,True,delicate,178
4,suggest,ԍöͶȵěst,-2.8640723,,Kiev,178
0,consequences,cɜnéequenϭeɜ,-0.69835633,,queen,179
1,appraisal,apprԀlsal,3.4363801,,salad,179
2,thru,ᴛhɼu,0.75466204,,threw,179
3,exam,ϵͶȧm,-1.4596425,,slam,179
4,loving,lżՍsԟg,-0.7764652,,slogan,179
0,chamber,cЮæmber,0.15242471,False,June,180
1,authorized,ƌẉႵh០riჍeɸ,-1.4903846,False,Ship,180
2,graphics,gɾaphìcs,3.6147034,,Graphics,180
3,maui,ƞaԝ⫾,-1.8204991,False,Nation,180
4,threatening,țhreatenℑng,2.1769063,,Threatening,180
0,sheet,Ʒɴeet,-1.4787785,True,meet,181
1,contamination,ᥴoמtamina⤈iԛמ,1.2398303,True,cometamine,181
2,entrepreneur,eґtrepnƏňeնԦ,0.48350248,,greptane,181
3,staffing,sţaḟfing,4.445198,,staffing,181
4,protégé,pɍotégé,4.4811716,,projector,181
0,seasons,seásons,3.4908993,,seasons,182
1,earthquake,eᶓʱʄhαṵᶓᚿe,-2.3415158,False,tree,182
2,undefined,עпṗeƑin⋷ṗ,-2.6382642,True,pine,182
3,wednesday,ᴡednesdaɏ,0.95412296,,Wednesday,182
4,reliance,reliåncě,4.030501,,rainbow,182
0,apparently,öԀparԑntlӌ,0.7047512,,pendant,183
1,doll,đoᷝl,0.5222038,,doll,183
2,advert,advөrt,4.262617,,vert,183
3,facilitate,faᴄйlĩtӑtē,-0.11508046,,cantaloupe,183
4,delivering,aаIi0erinӎ,-1.5118704,,orange,183
0,victims,vǐctȉᴟs,1.4296036,,victorious,184
1,sublime,suоlime,1.3772985,False,lemon,184
2,derived,ῄèri⋀èd,-1.3239211,False,deserted,184
3,throat,thñɞat,0.63659966,,thin,184
4,namespace,nʚmēəpԀce,0.4013616,,nemesis,184
0,turbo,tuɼbo,3.6793177,True,bottle,185
1,machinery,ₘaćhineŕy,1.548878,,chair,185
2,accordance,àccȯhdance,2.0941768,,dance,185
3,chargers,chargėϵs,2.2959335,,charges,185
4,typical,typɭcӕנ,-0.5105034,False,typewriter,185
0,sunny,ŝuňný,2.456273,,shunny,186
1,throat,throat,4.9782424,True,throat,186
2,perfume,pḜɍfūₘè,-1.1202643,,puffed,186
3,clone,oloře,0.72857195,,lore,186
4,machinery,macₕℑnĕry,-1.2403175,,macaroni,186
0,control,ôoөƳсol,-1.5285531,,school,187
1,earthquake,eęrthᥲՍak⊇,-1.4210129,False,shark,187
2,disabled,ơĺԑuzlϵd,-1.7282515,,gold,187
3,agreed,äǧreed,4.0215497,,read,187
4,const,coⁿst,1.1766244,,cost,187
0,leone,lϱone,3.704436,True,lonely,188
1,katrina,kāͳriгa,2.267886,,karma,188
2,façades,façades,4.7294436,,facades,188
3,distinction,ɗǐšₜᶖnctiôn,2.1982915,,disconnection,188
4,occupation,вȱόϋpätϫon,-2.1424797,,vacuum,188
0,johns,ɟohns,1.1775366,,Jones,189
1,promptly,ₚröₘptly,0.47327933,,quickly,189
2,advert,ǎüŗerȸ,-1.6066635,,shower,189
3,appearance,aǾqearáńcë,-0.50058836,,carriage,189
4,percent,perԵent,3.75983,,percent,189
0,framework,fræmḂwᎠ༼ჸ,-1.9599979,False,frame,190
1,vector,vecṫoṛ,4.273942,True,vector,190
2,trees,ṫrees,4.383796,True,tree,190
3,vegetation,veǧetation,4.1141043,True,vegetation,190
4,karl,kэrl,1.4218566,,carl,190
0,imagination,imaԞination,3.339828,,Imagination,191
1,formula,forЊula,0.6644401,,Forula,191
2,tournaments,tournāments,3.781848,True,Tournaments,191
3,kept,ƙepț,3.6093392,,Kept,191
4,mail,mâîĩ,0.7659535,,Mansion,191
0,explanation,ĕxƥlaƞᵄtȉon,-0.84241605,,exhilaration,192
1,katrina,ka⨥riɽՑ,0.36473042,False,carousel,192
2,woods,woɛӓs,-0.704267,,waves,192
3,boots,boōţſ,-0.9607986,,bowls,192
4,deutsche,deutᵴche,4.113945,,deckchair,192
0,watch,ώaᲆεὴ,-2.4941616,False,ocean,193
1,arlington,aɾlingțoń,3.9176428,,mountain,193
2,remedy,reԽedy,0.18977194,,ready,193
3,patricia,patʎℹcia,-0.3790576,False,patience,193
4,economy,ᶒᴄonomч,2.2590384,True,computer,193
0,pittsburgh,pitts℔ùrgȟ,1.131388,,Pittsburgh,194
1,obesity,obĕзiƫЧ,-1.6415054,,Obesity,194
2,steering,steԐring,2.1774914,False,Steering,194
3,navigator,ŋƏYḻgaɫoץ,-2.1224124,True,Angular,194
4,physiology,phụsiology,3.1375134,True,Psychology,194
0,males,ɰales,0.07514645,,ails,195
1,carlo,carlô,1.9940004,,carlo,195
2,referrals,rԑᵮԑႰႰ8ןƽ,-2.1438298,False,stairs,195
3,nail,naйl,-1.0011955,,nail,195
4,sensitivity,sԑпsitiѣĩtҸ,0.3708308,,spiteful,195
0,tournaments,tournaments,4.700234,True,tournament,196
1,logical,ǐǒԭiọѳǐ,-3.2081437,False,misspelling,196
2,sunny,sunņy,3.9968565,,sunny,196
3,vacancies,vəᲃəncⅼϱș,1.8902481,True,vanish,196
4,whilst,wh⥕ȴṧt,0.8580189,False,whistle,196
0,protocols,protocoļs,4.1437078,,protocols,197
1,elections,electiԸn౩,1.2410797,False,electronic,197
2,practices,prӭcҾiceԏ,-0.5197642,,precision,197
3,spring,эprin३,-2.4763362,False,principal,197
