,clean,perturbed,legibility_score,legible,predicted,batch
2,lean,len,4.393689,,line,118
3,site,sie,4.6003985,,see,118
4,learned,ƚeaгοed,0.5433515,,legged,118
0,renaissance,renaissance',,,renaissance,119
1,reload,reìeȧö,-1.2241966,,revolution,119
2,hung,hing,,,thing,119
3,shōnen,shonen,5.053833,,shoes,119
4,chevy,chevy,4.8003116,True,,119
0,physicians,physicians,4.7495327,,doctors,120
1,evaluations,avaliations,4.9221516,,evaluations,120
2,predictions,p4edicti9nz,-0.23248541,,predictions,120
3,rubber,Rubber,2.3883998,,rubber,120
4,hardware,harawrde,4.7847667,,hardware,120
0,elections,electionn's',,,elections,121
1,larger,largeur,,,large,121
2,proven,pɾøʋȅn,0.38558903,,proven,121
3,jägers,jäers,3.6163256,,jears,121
4,chargers,tiaredgers,,,tyredgers,121
0,headlines,heqdlines,1.1680276,,headlines,122
1,tomatoes,tomates,5.097431,,tomatoes,122
2,locale,llocale,,,locale,122
3,default,"de""fault",2.4928515,,default,122
4,accounts,accountIs,3.3902357,,accounts,122
0,economies,"eco""n,o+mies",-1.5828667,,economies,123
1,confused,cсຖfṲຣė₫,-0.5653082,False,china,123
2,meanwhile,meanwhil,4.0736656,,while,123
3,graphics,grafecs,,,grace,123
4,suited,sewted,,,sewed,123
0,boring,booorrriiinng,0.7359985,,boring,124
1,transparency,transparencyI,3.5315607,,transparency,124
2,quad,þuad,0.3883805,,thud,124
3,apparatus,ApparatuS,2.0660555,,apparatus,124
4,uganda,uganda,4.793753,,uganda,124
0,estimate,[[estimulate,0.55521095,,stimulate,125
1,personality,perosnality,3.4191158,,personality,125
2,noon,nowWin,-2.5789504,,win,125
3,bike,Bike,0.5863317,,bike,125
4,wellington,Willington',,,William,125
0,scheduled,scheduled,4.7605643,,schedule,126
1,knight,knȉℊht,1.3662874,,knight,126
2,equipment,equiment,3.0648549,,equipment,126
3,jenny,Genny,,,Gene,126
4,medical,metkel,2.4044788,,metal,126
0,batch,оätɛh,-1.9699084,,ocean,127
1,victims,Victims,4.8718176,,victims,127
2,animals,anamalous,0.2955274,,anomalous,127
3,valid,valleded's,,,valued's,127
4,latex,īa˕ex,-0.5915846,False,ice,127
0,suspected,sus0ec5es,-1.5223204,,suspects,128
1,pressed,อոЄsṩed,-1.9648438,False,ocean,128
2,efforts,effors,4.776083,,efforts,128
3,teeth,ճecth,-1.690133,,church,128
4,chassis,chasŝis,3.8683078,,chases,128
0,consequences,"co[n,se+qu^ence_s",-0.6434783,,consequences,129
1,penguin,pengwen,,,penguin,129
2,cellular,cellular,5.026931,,cellular,129
3,anybody,anobdyy,4.603591,,anybody,129
4,shipment,shipmint,4.566817,,shipment,129
0,turkish,turkis,4.7296953,,turkey,130
1,neural,neral,3.5910368,,nerve,130
2,oracle,orafle,2.2982016,,floral,130
3,kept,keptte,,,kept,130
4,joshua,Jeshoo,,,Jesus,130
0,calculation,clitalcauon,4.563059,,climate change,131
1,unorthodox,unorthodox,4.674336,,unorthodox,131
2,explaining,Explaining,3.9063022,,explaining,131
3,transparency,transporthey,4.008193,,transportation,131
4,scenic,sceԦic,-0.042278618,,scientific,131
0,nearby,nervi,-1.3664254,,nerve,132
1,forms,formο,1.3601298,,form,132
2,perfume,perfũme,2.7053413,,perfume,132
3,buttons,buttens,,,buttons,132
4,davidson,savidson,4.727711,,Savings,132
0,superb,sעpeᴹᴏ,-1.872953,False,speedo,133
1,pushed,puhed,3.2082233,,puddle,133
2,trees,tᶯees,0.14409244,False,tease,133
3,miniature,miniatue,4.2689323,,miniature,133
4,sunny,sunny',,,sunny,133
0,attached,attachḙd,4.167186,True,attached,134
1,publicly,pūblicly,4.119892,,publicly,134
2,celebrities,cerbelities,4.42349,,ceremonies,134
3,framework,Framework,3.9634607,,framework,134
4,awards,awarethis,-0.25017482,,awareness,134
0,surveys,ƨuňчeҷƨ,-2.4777074,False,choose,135
1,studying,stuԁⴘing,4.156198,True,studying,135
2,land,ᷝaƞď,0.00553185,,find,135
3,cooler,cowler,,,cover,135
4,samba,~s.am~ba,-0.22643003,,somebody,135
0,memory,memorÿ,4.045099,,memory,136
1,township,tԀwnƨϧiɕ,-2.4649296,,database,136
2,principle,pnlpcriie,4.7388644,,programming,136
3,completed,completide,,,completed,136
4,concern,Concern,4.3245687,,concern,136
0,tomatoes,Tomatos,3.294871,,tomatoes,137
1,satisfactory,satisfactionMy,2.271588,,satisfaction,137
2,cisco,cisco,4.898865,True,cisco,137
3,humanitarian,humnitarian,3.978764,,humanitarian,137
4,gauge,gugae,4.568828,,guava,137
0,hanging,hangingh,,,hang,138
1,peninsula,peninsulation,3.68723,,insulation,138
2,brandon,Brandyn,0.38220617,,brandon,138
3,enemies,ennemies,4.797464,,enemies,138
4,japan,jãₚän,-1.7068042,,john,138
0,croats,Croatus,-0.35448962,,Croatia,139
1,communicate,cǫⱷmuภi০ტt€,-2.513389,False,Thailand,139
2,intersect,Intersect,3.876637,,intersect,139
3,lies,les,4.7013984,,less,139
4,versus,vϵћsűs,0.03306754,,Vietnam,139
0,meetup,meeᶵuƌ,-0.66104144,False,money,140
1,promise,ƀrôɸise,-2.178752,False,business,140
2,army,army,4.7810154,True,army,140
3,oklahoma,okllehoma,,,Oklahoma,140
4,murray,Murriarly',,,Murray,140
0,ongoing,ongɛing,0.57110053,,anging,141
1,guard,gard,4.894974,,yard,141
2,retention,ňeŀḗἣtłon,-2.204403,False,neighbor,141
3,observation,obserʌჴtᒧon,-1.5073099,True,observer,141
4,vitamin,vitamine,3.105044,,vitamin,141
0,sheet,ßheet,0.8497788,,sheet,142
1,onion,மniமп,-2.1370988,False,mamp,142
2,pressed,peressed,,,pressed,142
3,understood,udnoertosd,4.3029256,,donuts,142
4,vastly,vastlŷ,2.1516674,,vastly,142
0,rose,rised,-1.5742192,,rise,143
1,experiments,ecpeariments,,,experiments,143
2,connectivity,chonnaictiveity,,,channelling,143
3,sterling,<st%erl#ing,0.1523234,,stereo,143
4,abandoned,abőndoǹed,1.1132718,,abundance,143
0,enterprises,ereirepntss,4.6861806,,repairs,144
1,excited,eӎoՖtѐd,-2.8110209,,offered,144
2,murder,murther,0.91574776,,mother,144
3,athletes,atheltes,4.9100924,,athletes,144
4,acceptable,өɢɢep˕өħīe,-3.168459,False,hockey,144
0,draws,draw's',,,drawers,145
1,guild,guilde,,,guild,145
2,meetup,meetup,,,meetup,145
3,integrate,integrateHe,2.6148376,,integrate,145
4,commands,Commands,4.4806094,,commands,145
0,registration,regsistration,4.735757,,registration,146
1,operated,óperatǝd,3.4378748,,operated,146
2,seal,Sell,4.044175,,sell,146
3,husband,husơanɑ,1.4404263,False,Hawaiian,146
4,aurora,aurora,5.032943,True,aurora,146
0,manuals,ηaȠwaןs,-1.0403255,False,concerns,147
1,cancelled,CANCELLED,-2.0046334,,cancelled,147
2,university,universit,3.8279686,,university,147
3,desert,ḋeserͭ,2.6331003,,deserves,147
4,damage,damagee,,,damages,147
0,toned,towned,1.329521,,town,148
1,published,pubished,2.3626409,,published,148
2,rubber,rubberf',,,rubber,148
3,registration,rοgistпͽὶiρp,0.40460932,False,rogue,148
4,comic,cmioc,4.801358,,cameo,148
0,space,space,4.686276,,space,149
1,parents,pərϱṇtș,1.8204143,True,parents,149
2,syndication,syndicateDon,2.2489474,,syndicate,149
3,dependence,dᶒ⍴endencᶒ,3.069698,True,denied,149
4,larger,℔ařgeȑ,-0.11102284,,charge,149
0,spread,spred,,,spread,150
1,fairfield,gairtield,3.4928565,,garden,150
2,galleries,galleris,4.678877,,galleries,150
3,immigrants,immigratnesst,,,immigrants,150
4,metals,metels,,,metals,150
0,python,pӈthoŉ,1.6458062,,punishment,151
1,silent,ͼilent,-0.0113004595,False,silent,151
2,hacker,hagcker,,,hacker,151
3,provinces,orovinced,0.7601654,,increased,151
4,supplemental,supplemental,4.897286,,supplementary,151
0,pest,pessed'sl,,,pleased,152
1,ronald,roņǟld,2.4732997,,robot,152
2,minority,miniority,4.08722,,minority,152
3,locale,Lokale,0.74534583,,local,152
4,birds,birds's,3.4561276,,birds,152
0,redeem,redeims,,,redeem,153
1,miami,Maimi,-0.0027005388,,Miami,153
2,preston,pᎨᕍston,0.97035676,False,Pensacola,153
3,moderators,moderadores,4.1092186,,moderators,153
4,logan,loᷛᵃn,-2.6090174,,Los Angeles,153
0,albuquerque,albequrque,4.1074896,,albuquerque,154
1,commonwealth,commonawhelt,,,commonwealth,154
2,lincoln,lyncon,,,lynchon,154
3,clothing,clothin,,,clothing,154
4,treated,trited,,,tried,154
0,medical,madecal,,,calculate,155
1,gossip,gssip,4.3938704,,gossip,155
2,savage,SAVAGE,-2.4773903,,savage,155
3,pistons,pstons,4.499226,,pants,155
4,ultra,8l6ra,-1.2044836,,allure,155
0,scripting,xf5ipting,0.488162,,fixating,156
1,nail,našī,-0.18212464,,nation,156
2,attachment,aιtachmсnt,3.5625467,,attachment,156
3,vector,㏞eℂtoɽ,-1.1124209,,console,156
4,howto,hwto,4.6875415,,how,156
0,florist,flcґist,1.4666684,,clash,157
1,suggested,suggested,,,suggestion,157
2,strong,sTroNg,0.58388406,,strong,157
3,freeware,freewar,4.856174,,free war,157
4,agreed,agrreed,,,agreed,157
0,dedicated,DETICATED,-2.2625973,,dedicated,158
1,latinas,katibas,0.5545858,,kittens,158
2,arctic,Arctis,0.80087644,,arctics,158
3,albums,albumes,2.2558715,,albums,158
4,requirements,requirӫɸӫňts,1.118558,False,requirements,158
0,databases,Databases,2.4982917,,database,159
1,talented,talinted,,,tainted,159
2,pokemon,pkmooen,3.6328225,,poison,159
3,killer,ᵏiĺleɾ,1.7253942,,silver,159
4,settlement,settlementf,,,settlement,159
0,best,beest,4.382681,,beast,160
1,anybody,anyobdy,4.6212606,,anybody,160
2,army,ar$ȳ,-1.8631185,,army,160
3,infected,ŀnfeɵtӟd,-1.2101327,,limitation,160
4,stayed,staied,1.1796811,,steady,160
0,bill,biᅴl,-1.1868552,False,bill,161
1,port,pօrƫ,4.5291967,,poor,161
2,girlfriend,¼ırlfriʀnd,0.46890154,,friend,161
3,speaks,speack,4.0079474,,speak,161
4,influences,influenes,4.179536,,influence,161
0,perfume,perfium,2.0410597,,perfume,162
1,housewives,housewhivs,,,housewives,162
2,fatal,tǡtǎl,1.70032,,talent,162
3,eastwards,easƳwands,1.4382349,,easywands,162
4,magnificent,magnificent's',,,magnificent,162
0,katrina,katrina,4.730524,,Katrina,163
1,seal,eal,4.7999964,,real,163
2,vulnerability,vualhnerebillity,,,vulnerability,163
3,posted,osted,3.300915,,posted,163
4,edges,EDGES,-2.5495398,,edges,163
0,frequencies,frequencies,4.4192653,,frequencies,164
1,lock,lõĉk,2.8360999,,lock,164
2,draw,dræԂ,0.30002648,,drag,164
3,operated,operated,4.871932,,operated,164
4,clay,clag,2.8466656,,clag,164
0,trained,trãĩņed,2.5445535,,trained,165
1,integrate,įnƭeḡräte,2.2786252,False,insight,165
2,scanned,scanned,5.0260987,True,scanned,165
3,settlement,settlechmengt,,,settlement,165
4,awards,awaɾus,3.1745527,,awareness,165
0,drop,dorp,4.7893248,,door,166
1,priorities,pᵲiorities,3.1706388,,priorities,166
2,nearby,neԍrbӸ,-2.4479916,,neighbor,166
3,meanwhile,Meenwhile,1.0014526,,meanwhile,166
4,travelling,tilenavlrg,4.849276,,tunnel vision,166
0,extract,extract,4.9043636,,exact,167
1,analysis,ANALISIS,-2.12789,,analysis,167
2,invite,iňvӥte,2.4542992,,invent,167
3,easy,EAsy,-0.41636044,,easy,167
4,kingston,kıṇgstоn,3.9768934,True,Kingston,167
0,shipment,shipmint,4.566817,,shipment,168
1,plate,plᗳᎿe,-0.5593744,True,please,168
2,evening,evAning,,,evening,168
3,appeals,appeal'st,,,appeals,168
4,celebrities,cełebritℑɞs,1.0291246,,celebrities,168
0,deeply,ɸeѐզlҹ,-2.9327164,False,fleet,169
1,forward,FORWARD,-2.8220577,,forward,169
2,developers,⑁θჄe⎫Ըbθřs,-2.3362694,False,departments,169
3,arlington,Arlington',,,Arlington,169
4,blank,blankch,,,blanket,169
0,joshua,joscua,,,Jesus,170
1,corresponding,c\orre/spo_n&ding,1.1225504,,corps,170
2,porter,porter',,,porter,170
3,welfare,wlrefae,4.698737,,wolf,170
4,worlds,ωᴏჁḷԛs,-0.78613055,False,wolves,170
0,vector,ʌĕctoɾ,0.05565986,,elector,171
1,banned,bannd,4.363191,,band,171
2,parts,Parts,0.6050424,,parts,171
3,forums,foruns,4.0680366,True,forums,171
4,contrast,contɽâ⒮t,2.1584947,,control,171
0,know,k@now,1.0788498,,know,172
1,nebraska,NEBRACKA,-2.1937242,,Nebraska,172
2,workflow,wôrkfløw,0.88562506,,workflow,172
3,topics,toƥīcs,3.2184956,,tooics,172
4,bunch,bunch',,,bunch,172
0,screens,screenԍ,2.2740042,,screen,173
1,roughly,roughlyfe,,,roughly,173
2,advising,advising,4.852255,,advising,173
3,arts,artsm,,,arts,173
4,liability,liability,4.644303,,liability,173
0,reed,ried,,,ride,174
1,reproductive,*rep|r|oduct%i@v)e,-0.8636008,,productive,174
2,rubber,rbebur,4.259266,,rebuffer,174
3,blues,bluéß,-0.83939296,,blue,174
4,cities,citys,3.087385,,cities,174
0,comparing,cǫmpӑrҋⁿg,-0.1730746,,comparing,175
1,commonwealth,໐ọmɳọɳweāᒧƚn,0.43678102,False,thinking,175
2,heating,héǎǂing,1.1949929,,heading,175
3,gzip,¼zip,-1.4621323,,zip,175
4,interim,kntedim,3.2547636,,kindly,175
0,notebook,nOtEbOoK,0.126319,,notebook,176
1,wrist,wrist,4.9675303,,wrist,176
2,caring,carruing,1.5344431,,carrying,176
3,develops,developes,4.622638,,develops,176
4,informative,informatic,1.6875575,,informatics,176
0,humanity,"$hum""anity",0.6167166,,humanity,177
1,server,SeRvEr,2.4212174,,server,177
2,achievement,autchievement,,,achievement,177
3,triangle,ιɦiaґgle,-0.039420865,,eagle,177
4,valentine,Valintine,4.2718306,,valentine,177
0,contractor,contractor,5.054454,,contractor,178
1,curve,cvrue,4.8936543,,true,178
2,versus,veresus,,,versus,178
3,surveys,ssurveys,,,surveys,178
4,implementation,imþlɵmeĥtation,0.33509183,,immigration,178
0,pichunter,picŕυnfer,2.3456535,,purifier,179
1,elections,ellections,4.9131436,,elections,179
2,hacker,hkcaer,4.707456,,hacker,179
3,murray,murráy,3.770507,,murray,179
4,souls,soulz,,,souls,179
0,annotation,annitation,,,animation,180
1,burton,Burton,1.7744572,,Burt,180
2,principle,prencaple,,,principal,180
3,examples,emlaxeps,3.7775683,,relax,180
4,guitar,GUTER,-2.716628,,gutter,180
0,broker,ᵇrᴒker,0.5663575,,driver,181
1,clinic,clinnic,4.905066,,clinic,181
2,know,know,,,know,181
3,taxation,taxaẝioɱ,1.2216392,True,taxonomy,181
4,religions,reᶅigioṉₛ,2.5515943,,religion,181
0,mate,matte,4.9045877,,mate,182
1,movie,m□ᴠÏǤ,-1.8535748,False,vigil,182
2,souls,souls,4.580957,,soul,182
3,river,ri㏞er,-1.4564852,,rioter,182
4,banded,bandaid,2.108375,,bandage,182
0,iowa,yjow,,,joy,183
1,cuts,cuₜs,2.9208393,,cuses,183
2,recommend,rrecommendd,,,recommended,183
3,drop,drup,0.5446115,,drug,183
4,prerequisite,prayerJuste,1.0102036,,prayer justice,183
0,governmental,gguvernmentale,,,governmental,184
1,quotations,ṷuotatȋoᶇԍ,0.5446971,False,vacuum,184
2,education,educatioñ,3.0429022,,education,184
3,nylon,ny;on,0.92914116,,anyone,184
4,unique,ubiqΰօ,-3.0679617,False,ubiquitous,184
0,conditioning,condicioning,4.7747574,,conditioning,185
1,rounds,rondes,3.5092735,,rounds,185
2,defence,defince,1.919309,,definition,185
3,spider,zlidsr,0.12773517,,sliders,185
4,import,Im,-2.8813744,,image,185
0,undefined,υndⲉᶂinⲉd,3.7466974,True,understood,186
1,clone,Clyne,0.75849247,,cline,186
2,continuously,contihnooosly,,,continuously,186
3,mexico,MEXICO,-1.877012,,Mexico,186
4,tenant,teϧäht,-0.8765407,,thought,186
0,night,nied,,,mind,187
1,sweden,sw@ede=n,0.12312572,,sweeden,187
2,telephony,teŀᏼpӇϴກṳ,-1.1208763,True,thailand,187
3,hungarian,hungзօΙàǹ,-1.4414507,,hungary,187
4,ferry,fery,4.847252,,france,187
0,judgment,ڶudgment,4.270376,False,judgment,188
1,sellers,srleles,4.8572392,,skirts,188
2,physiology,Physiology,2.828812,,physiology,188
3,wallet,wallet's',,,wallets,188
4,unless,unlossedb,,,unloses,188
0,threatened,ttnareehed,4.8043337,,targeted,189
1,costume,cӫзtuɷe,-1.6382679,,computer,189
2,prediction,preզiᏣtion,0.7639706,False,prevention,189
3,shannon,ៜἡaᵐᵐon,-0.07421664,False,common,189
4,possessing,ҩϲssεჺşᒨṟg,-1.3652341,,chess,189
0,ward,wared,,,warred,190
1,tankōbon,tanⴽōḃǫn,-0.019999973,,cannon,190
2,limousines,limousine'sp,,,limousines,190
3,futures,futarez,,,futures,190
4,firewire,fiorire,2.295824,,flowers,190
0,rendered,renederde,,,rendered,191
1,emerald,emeraod,1.5559218,,emerged,191
2,trees,tryes,1.3131572,,tries,191
3,techno,ₜecƕⱨD,-0.6264176,False,decked,191
4,township,towneship,,,township,191
0,fairy,firay,4.8312683,,fire,192
1,approach,apῥrỏach,2.4383605,False,arachnid,192
2,nathan,jathan,1.3511361,,Jonathan,192
3,namespace,hamespac3,0.49994445,,hamper,192
4,litter,Littauer,-0.65573454,,Lithuanian,192
0,having,havung,2.4468648,,hanging,193
1,investigated,investsd,4.2008348,,investment,193
2,having,ɾaving,1.8751326,,raving,193
3,recommend,recòmmeŉd,2.2281146,,recommend,193
4,data,da⨍a,1.1994252,False,daughter,193
0,chassis,chssis,4.7463164,,chess,194
1,bibliography,Bibilography,2.8260272,,bibliography,194
2,manufacture,manufacturer',,,manufacturer,194
3,rocks,}rocks,1.618211,,rocks,194
4,burton,bureton,,,burton,194
0,trained,trnd,4.246958,,trend,195
1,hazard,hazerd,,,hazard,195
2,killer,.iller,3.7718658,,killer,195
3,withdrawal,Withdrawal,2.2291431,,withdrawal,195
4,corruption,ϽӨᏒᏒĲp┟iӨᖹ,-2.7971992,False,insulation,195
0,genres,gener's,,,generous,196
1,pricing,peicing,2.5571375,,peaceful,196
2,poverty,poverit,,,poverty,196
3,pitch,petch,,,patch,196
4,expect,ĕxƞecŧ,0.07062628,,excessive,196
0,entrepreneur,entreₚréñêuɍ,1.4107373,,entrepreneur,197
1,press,ppress,,,press,197
2,government,governnent,4.783332,,government,197
3,valuable,valuablewe,,,valuable,197
4,increasingly,Ιnorěԍsingīҹ,-0.10436558,,innovation,197
0,comments,cammeneds,,,communities,198
1,network,netowrk,3.5476606,,network,198
2,queens,quueens,,,queens,198
3,repository,repository,4.606223,,repository,198
4,doubt,öcubt,-1.8401046,,cubit,198
0,flavor,flaivor,,,florist,199
1,rendered,rndered,5.011319,,rendered,199
2,respiratory,rĕspīråtorឹ,1.3506,,repairman,199
3,samba,smbaa,4.6923823,,smith,199
4,projectors,projectorsh,,,projectors,199
0,marble,maŉblօ,-1.0265505,False,mobile,200
1,tablet,teablt,4.7246575,,tablet,200
2,lightweight,lighǀѠeԍghͳ,-0.3713378,,lightweight,200
3,porsche,ᴐorscƄe,-2.144461,False,oversize,200
4,nathan,դԑt⑁ԑn,-2.2556815,False,doughty,200
0,oracle,Oracle,2.9810088,,oracles,201
1,celtic,ṟeltic,0.29891044,False,Celtic,201
2,modules,modules',,,module,201
3,hope,ₕope,-0.80864817,,hope,201
4,invest,inveаt,3.4586086,,invest,201
0,hdtv,hdtv,,,HDTV,202
1,composite,composiţe,4.613188,,composition,202
2,trailers,trailern's,,,trailer's,202
3,subtle,subtl!e,-0.49526975,,subtle,202
4,clark,clark,4.8239017,True,Clark,202
0,applies,apₚlieş,1.569951,,apartment,203
1,programmer,ʗroɡпåmmen,-1.1183249,,groommen,203
2,capable,capabele,4.8579106,,capable,203
3,provide,pruvide,,,provide,203
4,overseas,oԕerseas,3.3922179,,overseas,203
0,discourage,Discrace,2.1713328,,disgrace,204
1,nobody,hooodɥ,0.34715578,,hoodwink,204
2,cisco,cis⊑o,2.0007994,False,cisco,204
3,isbn,isbn,4.86978,False,ISBN,204
4,latest,latast,,,latent,204
0,rural,rural,5.001485,,rural,205
1,seven,seevn,4.714503,,seven,205
2,referral,referrặɫ,2.712473,True,referral,205
3,planes,plӭnēs,0.5778414,,pleases,205
4,meetings,meetings,4.9095755,,meetings,205
0,disabilities,disabilites,4.6090527,,disabilities,206
1,aids,aidm'sl,,,aid's,206
2,satisfactory,ssagtisfaktory,,,satisfactory,206
3,shipment,shipmint,,,shipment,206
4,salaries,Salari's,,,Salaries,206
0,remedy,reաεᴏy,-1.3489867,False,robot,207
1,function,ʻucԵճiön,-1.2629074,,computer,207
2,needle,neθ⑁le,-1.278173,False,network,207
3,satisfactory,ssitisfahctory,,,factory,207
4,sake,sake,4.9944587,,"sake"" (no change)",207
0,river,riveer,,,river,208
1,length,lenth,4.190408,,length,208
2,matter,ѩaιteř,-1.650692,,authority,208
3,authorization,autorisation,3.648432,,authorization,208
4,husband,huſbaƞd,1.3225015,,husband,208
0,event,ivent,1.195604,,invent,209
1,modified,modifiev,2.9195127,,modify,209
2,guidance,guiadance,4.9672933,,guidance,209
3,prepare,privare,0.5509348,,privelege,209
4,africa,af>ri[ca,1.0911937,,afrika,209
0,draw,drow,2.67541,,draw,210
1,exterior,ēWtƽbiǒr,-2.2539454,,water,210
2,algorithms,algorithims,4.460716,,algorithms,210
3,animals,an$imals,0.6523562,,animals,210
4,threatening,thrĕàₜeⁿiɳℊ,-1.2899629,,throne,210
0,would,woluld,3.5600736,,would,211
1,funds,țunds,3.1340694,False,lands,211
2,municipality,munȋcipɐlȋțy,1.5976086,,municipality,211
3,selecting,selecting,4.9585314,,selecting,211
4,known,knewn,2.3027577,,known,211
0,leads,lids,,,lies,212
1,batman,hatmzn,1.1976604,,hamster,212
2,protocols,pσotȯöols,-1.6353836,,pools,212
3,best,besht,0.50741607,,best,212
4,atomic,aetomics,,,economics,212
0,reasonably,rlasnobeay,3.8223393,,lasagna,213
1,metallic,Betamlic,,,Beta,213
2,suspected,suspected',,,suspect,213
3,exam,exama,,,examine,213
4,listings,listenes,2.3248248,,,213
0,understand,udntenrasd,4.72309,,understand,214
1,trained,traned,,,trained,214
2,joshua,joscua,,,Joseph,214
3,jeremy,jemery,4.761516,,Jeremy,214
4,knitting,knetting,,,knitting,214
0,wanting,wxnting,2.422474,,wanting,215
1,accounts,accuent'st,,,acquaintance,215
2,type,týpe,3.3938406,,type,215
3,indian,lhdian,0.62721705,,lighthouse,215
4,picture,pciture,4.578593,,portrait,215
0,relative,relwtive,2.3254373,,relative,216
1,align,allign,4.9307947,,align,216
2,facilitate,facilidade,3.8905962,,facility,216
3,sure,surϭ,1.176311,,surf,216
4,rank,ramak,3.511504,,rake,216
0,wool,WONL,-2.0238602,,wolf,217
1,religions,relibione,1.8005453,,religion,217
2,click,click,4.6885576,,click,217
3,humanitarian,ŋumarìtärian,2.4349205,,Nigerian,217
4,telephony,telehpony,4.841957,,telephone,217
0,oklahoma,olahoma,2.994189,,Oklahoma,218
1,discrimination,DiScRiMinAtioN,-0.81997126,,direction,218
